V1_gene	Module	Mapped_v3	MapMan_v3	Mapped_v5	MapMan_v5	GO_v5
VIT_03s0180g00090	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g04130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0154g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g10000	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0027g01060	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0078g00380	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0097g00240	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0480g00070	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0058g00640	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0026g00500	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g07580	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0127g00740	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0063g00180	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g06020	M7	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0062g00240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0022g01650	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0006g00070	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g00410	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0057g00570	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0066g00300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0059g00770	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0024g01650	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_17s0000g00710	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0064g00830	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_07s0129g00310	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_15s0048g02980	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0059g01590	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g06660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g01710	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_06s0004g03020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g01820	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g02670	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0021g02270	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0064g00350	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_06s0080g00420	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g01590	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g06680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0003g04560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0026g00520	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_07s0005g01350	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0167g00220	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g04670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g03200	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0002g07940	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0060g00990	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g05070	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0060g01430	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0012g01660	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0142g00110	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_06s0004g01750	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s1547g00010	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1596g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0239g00090	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g03240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g01450	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0052g00240	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0035g01240	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_01s0026g01790	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g04820	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0117g00040	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0011g03540	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g07880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0041g00670	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0076g00250	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g02470	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0100g00380	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g09000	M1	TRUE	FALSE	TRUE	FALSE	FALSE
VIT_05s0062g00610	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0026g00200	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g05570	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g01650	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0035g00750	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0026g00810	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0055g00290	M4	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0090g01380	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g01130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g01890	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0030g00190	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0095g00760	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0068g00010	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0044g00040	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g07000	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g02530	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_09s0002g04240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0480g00080	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0154g00350	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g01760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0098g01280	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g03870	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g02960	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g02370	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0061g01290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g02570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g01270	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0009g02810	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0097g00160	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0030g02020	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g02170	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0005g02080	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0008g01280	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0091g01060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g03500	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_12s0035g00690	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g06060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g03230	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0069g01010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0003g01410	M1	FALSE	FALSE	TRUE	TRUE	TRUE
VIT_11s0052g01270	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g03520	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g00780	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0060g01530	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0059g01250	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0083g01030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g02730	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g00200	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g02920	M7	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0090g00830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0116g00590	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0061g00150	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g04080	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0010g01170	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0151g00640	M9	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0035g01760	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g11320	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0134g00160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0002g00960	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g04840	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0063g02020	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g01360	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g04600	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0056g00140	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0102g00660	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g00520	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g08210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0304g00080	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g05010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g04680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0031g03000	M8	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g00080	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0070g00480	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0048g02530	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g00930	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s2814g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g04480	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0180g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0066g01640	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_17s0000g05840	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0081g00020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g01880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g02130	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0046g00230	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g00910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0087g00710	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0040g01710	M5	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0129g00320	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0021g00540	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0823g00020	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0098g01640	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0100g00570	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g03660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0015g01900	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0027g01890	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0040g01140	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0065g01080	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_07s0005g01830	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g04240	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0015g01000	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0218g00190	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0035g00910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g04550	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_09s0002g03460	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g04240	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0068g00940	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g01020	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0005g04730	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0068g01990	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0141g00720	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g02470	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0015g01250	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g03550	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g02220	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0059g02320	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g02480	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0189g00050	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g02840	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0566g00010	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0066g00850	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0014g00710	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0020g00840	M10	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0066g01840	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_06s0004g00980	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g04990	M6	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0068g00740	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0088g00060	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g00740	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0031g00610	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0006g00520	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0031g01930	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0048g00830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g00500	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0150g00510	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g02230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g02380	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g01290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0101g00520	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g02010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0023g00580	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g01060	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g00360	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0229g00080	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g02760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0022g00630	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g01160	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0389g00010	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0122g00980	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0669g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g06490	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0361g00040	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0091g01240	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0050g02530	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0011g05390	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0154g00310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0018g01670	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g02120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0049g00270	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g04540	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_09s0054g00430	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0154g00520	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_15s0048g02780	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g04790	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2038g00010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0094g00930	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_18s0001g15640	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_12s0059g01790	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0102g00600	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0011g03180	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0965g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0180g00280	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0071g01100	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g01740	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0160g00130	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0085g00920	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0089g01320	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0117g00070	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0975g00020	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0047g00110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0015g01310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g08340	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0194g00080	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_07s0005g04710	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0089g00160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0048g00500	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g02600	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0009g00980	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0046g02030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0118g00580	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g03240	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_19s0085g01050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0106g00720	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g00190	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g02570	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0019g03160	M8	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0030g01880	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0414g00030	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_14s0083g01100	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g07310	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0085g01110	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0064g01080	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g02230	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0404g00050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0040g00800	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g03320	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g06140	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0274g00050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0102g00620	M6	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0006g03260	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g06830	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0045g01490	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1466g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0035g00730	M2	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_18s0001g10510	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_04s0044g01130	M3	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g02680	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0033g00410	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0077g01250	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0052g01280	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0017g01450	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g03990	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g04220	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0025g04870	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g01450	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g05340	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0203g00020	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0068g00120	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0035g01250	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0108g00890	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g00140	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g05290	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0445g00060	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0432g00010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g04330	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0061g00350	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g00120	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0020g00730	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0010g02290	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g08200	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0067g02040	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0018g00520	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2705g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g02850	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_19s0014g02970	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0050g00570	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g02230	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0157g00180	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g04670	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0025g03730	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0184g00220	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g12660	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0059g01810	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0060g00790	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g02410	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0174g00180	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0077g02260	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0106g00770	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g01140	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0194g00210	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0023g01800	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0972g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0067g03340	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g02920	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0091g00410	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0080g00320	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0150g00380	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g06040	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0116g00350	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0127g00870	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g01880	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0002g00630	M6	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0116g01340	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0225g00230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0028g01180	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g14130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g05180	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0023g01660	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0044g01740	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g02790	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0015g01410	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0015g02910	M1	TRUE	TRUE	TRUE	TRUE	FALSE
