"Gene1"	"Gene2"	"Pearson_r"	"Beta10_unsigned_adjacency"	"Pair_group"
"VIT_08s0040g00920"	"VIT_16s0100g01190"	0.521985174011926	0.00150169480636375	"family_other"
"VIT_16s0100g00900"	"VIT_16s0100g01190"	0.886821589347527	0.300858698970378	"family_other"
"VIT_18s0001g13670"	"VIT_16s0100g01190"	0.615354032573166	0.00778485467754464	"family_other"
"VIT_16s0100g01150"	"VIT_16s0100g01190"	0.904335095980511	0.365842246565468	"family_family"
"VIT_02s0025g04230"	"VIT_16s0100g01190"	0.758540247588805	0.0630646937094824	"family_other"
"VIT_07s0031g01710"	"VIT_16s0100g01190"	0.674432433944026	0.0194708305194589	"family_other"
"VIT_02s0033g00700"	"VIT_16s0100g01190"	0.76802322141545	0.0714074480439898	"family_other"
"VIT_01s0026g02400"	"VIT_16s0100g01190"	0.734615010105872	0.0457717986403125	"family_other"
"VIT_12s0035g01000"	"VIT_16s0100g01190"	0.805243013139335	0.114622440906998	"family_other"
"VIT_16s0039g01170"	"VIT_16s0100g01190"	0.958354794789697	0.65352649659922	"family_other"
"VIT_01s0146g00320"	"VIT_16s0100g01190"	0.830033270922104	0.1552226198393	"family_other"
"VIT_17s0000g00680"	"VIT_16s0100g01190"	0.806998807493761	0.117146395334324	"family_other"
"VIT_16s0100g01020"	"VIT_16s0100g01190"	0.89646363932053	0.335217584367918	"family_family"
"VIT_16s0100g00780"	"VIT_16s0100g01190"	0.908354031681306	0.382429584143846	"family_family"
"VIT_16s0039g01320"	"VIT_16s0100g01190"	0.942830059218228	0.555052677641287	"family_other"
"VIT_05s0077g01580"	"VIT_16s0100g00880"	0.712168244514282	0.0335603163814041	"family_other"
"VIT_03s0038g03860"	"VIT_16s0100g00880"	-0.7706743978332	0.073911040734571	"family_other"
"VIT_09s0002g01000"	"VIT_16s0100g00880"	-0.739190100427387	0.0487036399087865	"family_other"
"VIT_00s1206g00010"	"VIT_16s0100g00880"	-0.747851108284622	0.0547206712269982	"family_other"
"VIT_14s0030g00340"	"VIT_16s0100g00880"	-0.719656780121846	0.0372609749127488	"family_other"
"VIT_02s0025g03260"	"VIT_16s0100g00880"	-0.800231646195464	0.107685498092655	"family_other"
"VIT_10s0116g00530"	"VIT_16s0100g00880"	-0.753389850717124	0.0589111706845109	"family_other"
"VIT_08s0007g01560"	"VIT_16s0100g00880"	0.779463528891777	0.082786208620248	"family_other"
"VIT_02s0012g01660"	"VIT_16s0100g00880"	-0.690996664789729	0.0248175846479178	"family_other"
"VIT_05s0062g00610"	"VIT_16s0100g00880"	-0.595057749687926	0.00556661461720893	"family_other"
"VIT_04s0044g00040"	"VIT_16s0100g00880"	0.785747745055486	0.0897080535236621	"family_other"
"VIT_08s0040g01710"	"VIT_16s0100g00880"	0.791683725363601	0.0967201970010546	"family_other"
"VIT_18s0001g08760"	"VIT_16s0100g00880"	0.852911938742376	0.203723878383964	"family_other"
"VIT_05s0049g01550"	"VIT_16s0100g00880"	0.758441302435427	0.0629824794259431	"family_other"
"VIT_18s0166g00060"	"VIT_16s0100g00880"	0.687593555506327	0.0236220712951231	"family_other"
"VIT_18s0001g15130"	"VIT_16s0100g00880"	0.852500470329482	0.202743188687981	"family_other"
"VIT_05s0077g01560"	"VIT_16s0100g00880"	0.75286110826484	0.0584990248736562	"family_other"
"VIT_07s0005g03340"	"VIT_16s0100g00880"	0.824339140526051	0.144896939057621	"family_other"
"VIT_06s0004g07550"	"VIT_16s0100g00880"	0.728174561773046	0.0419136064398679	"family_other"
"VIT_18s0001g15220"	"VIT_16s0100g00880"	0.726287565212458	0.0408400332111595	"family_other"
"VIT_00s0270g00120"	"VIT_16s0100g00880"	0.706971507575954	0.0311902683849457	"family_other"
"VIT_14s0030g01890"	"VIT_16s0100g00880"	0.744559681709691	0.0523594592294879	"family_other"
"VIT_05s0077g01570"	"VIT_16s0100g00880"	0.769758731319472	0.0730375569159899	"family_other"
"VIT_06s0004g02010"	"VIT_16s0100g00880"	0.795307325574397	0.101239461761159	"family_other"
"VIT_11s0016g03190"	"VIT_16s0100g00880"	0.758871970219874	0.0633410297805663	"family_other"
"VIT_03s0091g00160"	"VIT_16s0100g00880"	0.758224467508677	0.0628026468564537	"family_other"
"VIT_06s0004g01990"	"VIT_16s0100g00880"	0.778621133990972	0.0818958463155608	"family_other"
"VIT_06s0061g01210"	"VIT_16s0100g00880"	0.662543637726652	0.0162983964999717	"family_other"
"VIT_15s0046g01570"	"VIT_16s0100g00880"	0.847123310094523	0.19031206553322	"family_other"
"VIT_02s0033g01380"	"VIT_16s0100g00880"	0.763012043801204	0.0668827207315607	"family_other"
"VIT_05s0077g01540"	"VIT_16s0100g00880"	0.762706366452866	0.0666152581783583	"family_other"
"VIT_01s0011g01810"	"VIT_16s0100g00880"	0.805266431400024	0.114655780029156	"family_other"
"VIT_06s0004g01010"	"VIT_16s0100g00880"	0.801795611047864	0.109808699060729	"family_other"
"VIT_05s0020g03140"	"VIT_16s0100g00880"	0.697950173773435	0.0274311615086539	"family_other"
"VIT_12s0059g01720"	"VIT_16s0100g00880"	0.857963357252758	0.216116238312546	"family_other"
"VIT_03s0038g03400"	"VIT_16s0100g00880"	0.835452498640501	0.165659986758442	"family_other"
"VIT_08s0007g01810"	"VIT_16s0100g00880"	0.688562159726968	0.023956949729808	"family_other"
"VIT_06s0004g01020"	"VIT_16s0100g00880"	0.746147370741451	0.0534867401332591	"family_other"
"VIT_11s0065g00350"	"VIT_16s0100g00880"	0.808929496721889	0.119979408835236	"family_other"
"VIT_12s0028g00920"	"VIT_16s0100g00880"	0.791659878008841	0.0966910665774825	"family_other"
"VIT_12s0059g00310"	"VIT_16s0100g00880"	0.787658048832704	0.0919130447275844	"family_other"
"VIT_16s0039g01100"	"VIT_16s0100g00880"	0.937910794493434	0.526763096811483	"family_other"
"VIT_16s0100g01010"	"VIT_16s0100g00880"	0.960635587749706	0.669247434358015	"family_family"
"VIT_16s0100g01200"	"VIT_16s0100g00880"	0.894424957959779	0.327671819184628	"family_family"
"VIT_08s0007g06060"	"VIT_16s0100g00880"	0.651951754146943	0.0138724951551555	"family_other"
"VIT_05s0077g01550"	"VIT_16s0100g00880"	0.809764537073573	0.12122369932643	"family_other"
"VIT_05s0020g05000"	"VIT_16s0100g00880"	0.740243216386265	0.0494019807261585	"family_other"
"VIT_02s0025g04250"	"VIT_16s0100g00880"	0.818698590684975	0.135282128555619	"family_other"
"VIT_03s0088g00710"	"VIT_16s0100g00880"	0.820319022738608	0.137983712983692	"family_other"
"VIT_16s0100g01100"	"VIT_16s0100g00880"	0.805744880063089	0.115338831061254	"family_family"
"VIT_12s0059g00370"	"VIT_16s0100g00880"	0.656358424526028	0.0148392051502729	"family_other"
"VIT_18s0001g02760"	"VIT_16s0100g00880"	0.762820481870872	0.0667149944413921	"family_other"
"VIT_16s0100g00990"	"VIT_16s0100g00880"	0.955595724892825	0.634953587813726	"family_family"
"VIT_16s0100g01030"	"VIT_16s0100g00880"	0.833943134364761	0.162691317441544	"family_family"
"VIT_05s0077g01530"	"VIT_16s0100g00880"	0.812050944803164	0.124690325833119	"family_other"
"VIT_16s0100g01000"	"VIT_16s0100g00880"	0.969636133765801	0.73466256759751	"family_family"
"VIT_16s0100g00950"	"VIT_16s0100g00880"	0.914370574617691	0.408528552939823	"family_other"
"VIT_16s0100g00830"	"VIT_16s0100g00880"	0.914645655759047	0.409759243894615	"family_family"
"VIT_06s0004g01030"	"VIT_16s0100g00880"	0.778251946472782	0.0815083601277077	"family_other"
"VIT_13s0019g00480"	"VIT_16s0100g00880"	0.801144091842022	0.10891967647075	"family_other"
"VIT_02s0025g04270"	"VIT_16s0100g00880"	0.789166313288714	0.093688305655635	"family_other"
"VIT_00s0324g00050"	"VIT_16s0100g00880"	0.763011487117269	0.0668822327652928	"family_other"
"VIT_16s0100g00750"	"VIT_16s0100g00880"	0.893344613683115	0.323735430376702	"family_family"
"VIT_16s0100g00910"	"VIT_16s0100g00880"	0.933324121243338	0.501562317884121	"family_family"
"VIT_12s0028g02530"	"VIT_16s0100g00880"	0.792519534807818	0.0977461722601544	"family_other"
"VIT_12s0028g00860"	"VIT_16s0100g00880"	0.820672945231809	0.138580193887363	"family_other"
"VIT_13s0019g05070"	"VIT_16s0100g00880"	0.786228443966373	0.0902583761072556	"family_other"
"VIT_11s0016g05540"	"VIT_16s0100g00880"	0.824712926865958	0.145555298468198	"family_other"
"VIT_16s0100g00770"	"VIT_16s0100g00880"	0.881874351009373	0.284490071820006	"family_family"
"VIT_15s0048g00510"	"VIT_16s0100g00880"	0.740621116889652	0.0496547622385777	"family_other"
"VIT_03s0088g00700"	"VIT_16s0100g00880"	0.828008953640736	0.151478267859246	"family_other"
"VIT_14s0006g03050"	"VIT_16s0100g00880"	0.765077146824035	0.0687151179005956	"family_other"
"VIT_16s0100g01070"	"VIT_16s0100g00880"	0.887603058890311	0.303520411569051	"family_family"
"VIT_16s0050g00400"	"VIT_16s0100g00880"	0.593330995723495	0.00540717425389875	"family_other"
"VIT_03s0088g00690"	"VIT_16s0100g00880"	0.815686121440211	0.130385930383137	"family_other"
"VIT_08s0040g00920"	"VIT_16s0100g00880"	0.64370063319814	0.0122134782509556	"family_other"
"VIT_16s0100g00900"	"VIT_16s0100g00880"	0.980475496280397	0.821045913656069	"family_other"
"VIT_18s0001g13670"	"VIT_16s0100g00880"	0.565702620686692	0.00335646332905346	"family_other"
"VIT_16s0100g01150"	"VIT_16s0100g00880"	0.917671478672254	0.423518455294692	"family_family"
"VIT_02s0025g04230"	"VIT_16s0100g00880"	0.761220002334048	0.0653283840677798	"family_other"
"VIT_07s0031g01710"	"VIT_16s0100g00880"	0.753480023460405	0.0589817190723222	"family_other"
"VIT_02s0033g00700"	"VIT_16s0100g00880"	0.781264946603636	0.0847195012607751	"family_other"
"VIT_01s0026g02400"	"VIT_16s0100g00880"	0.694356386225109	0.0260509965915717	"family_other"
"VIT_12s0035g01000"	"VIT_16s0100g00880"	0.760028150637367	0.0643127060983388	"family_other"
"VIT_16s0039g01170"	"VIT_16s0100g00880"	0.952070627935299	0.611915805069512	"family_other"
"VIT_01s0146g00320"	"VIT_16s0100g00880"	0.840227838009011	0.175376202828342	"family_other"
"VIT_17s0000g00680"	"VIT_16s0100g00880"	0.819427038315614	0.136490649691094	"family_other"
"VIT_16s0100g01020"	"VIT_16s0100g00880"	0.978997492433001	0.808752794287287	"family_family"
"VIT_16s0100g00780"	"VIT_16s0100g00880"	0.869372980153506	0.246638791224266	"family_family"
"VIT_16s0039g01320"	"VIT_16s0100g00880"	0.906305139405093	0.373890497516739	"family_other"
"VIT_16s0100g01190"	"VIT_16s0100g00880"	0.915950025621373	0.415640435680553	"family_family"
"VIT_05s0077g01580"	"VIT_16s0039g01120"	0.79512344217085	0.101005628890415	"other_other"
"VIT_03s0038g03860"	"VIT_16s0039g01120"	-0.821525696808389	0.140026916179121	"other_other"
"VIT_09s0002g01000"	"VIT_16s0039g01120"	-0.80453480627345	0.113618323184387	"other_other"
"VIT_00s1206g00010"	"VIT_16s0039g01120"	-0.829964872375172	0.155094756705597	"other_other"
"VIT_14s0030g00340"	"VIT_16s0039g01120"	-0.709516493220607	0.0323314330043806	"other_other"
"VIT_02s0025g03260"	"VIT_16s0039g01120"	-0.874902444656971	0.262782415527022	"other_other"
"VIT_10s0116g00530"	"VIT_16s0039g01120"	-0.807674645793625	0.118131168255209	"other_other"
"VIT_08s0007g01560"	"VIT_16s0039g01120"	0.727328045210134	0.0414288940169256	"other_other"
"VIT_02s0012g01660"	"VIT_16s0039g01120"	-0.767014807587316	0.0704753891974557	"other_other"
"VIT_05s0062g00610"	"VIT_16s0039g01120"	-0.567843640699593	0.00348568120497033	"other_other"
"VIT_04s0044g00040"	"VIT_16s0039g01120"	0.811581906253433	0.123971986775094	"other_other"
"VIT_08s0040g01710"	"VIT_16s0039g01120"	0.808405142655055	0.119203958083848	"other_other"
"VIT_18s0001g08760"	"VIT_16s0039g01120"	0.834894521312963	0.164556905432732	"other_other"
"VIT_05s0049g01550"	"VIT_16s0039g01120"	0.748207076807537	0.0549816939353344	"other_other"
"VIT_18s0166g00060"	"VIT_16s0039g01120"	0.658862920265852	0.0154152534109856	"other_other"
"VIT_18s0001g15130"	"VIT_16s0039g01120"	0.847737298587423	0.191695940424636	"other_other"
"VIT_05s0077g01560"	"VIT_16s0039g01120"	0.809760166262772	0.121217156276436	"other_other"
"VIT_07s0005g03340"	"VIT_16s0039g01120"	0.826808519531602	0.149296432428229	"other_other"
"VIT_06s0004g07550"	"VIT_16s0039g01120"	0.821431693852587	0.139866773065206	"other_other"
"VIT_18s0001g15220"	"VIT_16s0039g01120"	0.765893507982051	0.069451860277778	"other_other"
"VIT_00s0270g00120"	"VIT_16s0039g01120"	0.810676165703235	0.122595363940115	"other_other"
"VIT_14s0030g01890"	"VIT_16s0039g01120"	0.829070819233563	0.153432123500016	"other_other"
"VIT_05s0077g01570"	"VIT_16s0039g01120"	0.823249713590189	0.142993363874506	"other_other"
"VIT_06s0004g02010"	"VIT_16s0039g01120"	0.890300928178018	0.312873126088337	"other_other"
"VIT_11s0016g03190"	"VIT_16s0039g01120"	0.829027216669962	0.153351449440605	"other_other"
"VIT_03s0091g00160"	"VIT_16s0039g01120"	0.757665168931601	0.0623409225712271	"other_other"
"VIT_06s0004g01990"	"VIT_16s0039g01120"	0.872787147382152	0.256497668770903	"other_other"
"VIT_06s0061g01210"	"VIT_16s0039g01120"	0.752827784478774	0.0584731366888963	"other_other"
"VIT_15s0046g01570"	"VIT_16s0039g01120"	0.87617113381815	0.26661796474767	"other_other"
"VIT_02s0033g01380"	"VIT_16s0039g01120"	0.662013919366004	0.0161685550334487	"other_other"
"VIT_05s0077g01540"	"VIT_16s0039g01120"	0.849874004401135	0.196582771764337	"other_other"
"VIT_01s0011g01810"	"VIT_16s0039g01120"	0.865681389697743	0.236363717630332	"other_other"
"VIT_06s0004g01010"	"VIT_16s0039g01120"	0.817657449593254	0.133571554142247	"other_other"
"VIT_05s0020g03140"	"VIT_16s0039g01120"	0.780188707272617	0.0835596474366583	"other_other"
"VIT_12s0059g01720"	"VIT_16s0039g01120"	0.838644387129693	0.172099039629672	"other_other"
"VIT_03s0038g03400"	"VIT_16s0039g01120"	0.858270398660494	0.216890905411858	"other_other"
"VIT_08s0007g01810"	"VIT_16s0039g01120"	0.741828119159768	0.0504699545149798	"other_other"
"VIT_06s0004g01020"	"VIT_16s0039g01120"	0.837579646610702	0.16992651607924	"other_other"
"VIT_11s0065g00350"	"VIT_16s0039g01120"	0.781761848048854	0.0852598804726337	"other_other"
"VIT_12s0028g00920"	"VIT_16s0039g01120"	0.829269955903919	0.153801054686725	"other_other"
"VIT_12s0059g00310"	"VIT_16s0039g01120"	0.786629607870006	0.0907199678127399	"other_other"
"VIT_16s0039g01100"	"VIT_16s0039g01120"	0.966371906528405	0.710301874074578	"other_other"
"VIT_16s0100g01010"	"VIT_16s0039g01120"	0.942811678610465	0.554944478814982	"family_other"
"VIT_16s0100g01200"	"VIT_16s0039g01120"	0.940585123943811	0.541977250901683	"family_other"
"VIT_08s0007g06060"	"VIT_16s0039g01120"	0.649142552990752	0.0132862001940474	"other_other"
"VIT_05s0077g01550"	"VIT_16s0039g01120"	0.871355279641974	0.252320577396526	"other_other"
"VIT_05s0020g05000"	"VIT_16s0039g01120"	0.839320655990764	0.173491864320598	"other_other"
"VIT_02s0025g04250"	"VIT_16s0039g01120"	0.895496731861429	0.331619493915829	"other_other"
"VIT_03s0088g00710"	"VIT_16s0039g01120"	0.883366614099818	0.289340891567202	"other_other"
"VIT_16s0100g01100"	"VIT_16s0039g01120"	0.893384895727633	0.323881436422294	"family_other"
"VIT_12s0059g00370"	"VIT_16s0039g01120"	0.621416920161107	0.00858678802673851	"other_other"
"VIT_18s0001g02760"	"VIT_16s0039g01120"	0.857704246601027	0.215464439175023	"other_other"
"VIT_16s0100g00990"	"VIT_16s0039g01120"	0.94403104521126	0.562163658036245	"family_other"
"VIT_16s0100g01030"	"VIT_16s0039g01120"	0.852125542310715	0.20185329076816	"family_other"
"VIT_05s0077g01530"	"VIT_16s0039g01120"	0.889701449813324	0.310772787136712	"other_other"
"VIT_16s0100g01000"	"VIT_16s0039g01120"	0.936310498654992	0.517843978539563	"family_other"
"VIT_16s0100g00950"	"VIT_16s0039g01120"	0.88070255387784	0.280732412093091	"other_other"
"VIT_16s0100g00830"	"VIT_16s0039g01120"	0.953970591990204	0.624237521162276	"family_other"
"VIT_06s0004g01030"	"VIT_16s0039g01120"	0.857172183062583	0.214131563876084	"other_other"
"VIT_13s0019g00480"	"VIT_16s0039g01120"	0.859048042926041	0.218864098494854	"other_other"
"VIT_02s0025g04270"	"VIT_16s0039g01120"	0.834306720746095	0.163402019799793	"other_other"
"VIT_00s0324g00050"	"VIT_16s0039g01120"	0.867222101730768	0.240604295315639	"other_other"
"VIT_16s0100g00750"	"VIT_16s0039g01120"	0.931479231716889	0.49173572694488	"family_other"
"VIT_16s0100g00910"	"VIT_16s0039g01120"	0.968343881131188	0.724930089617203	"family_other"
"VIT_12s0028g02530"	"VIT_16s0039g01120"	0.864160157854656	0.232242871566244	"other_other"
"VIT_12s0028g00860"	"VIT_16s0039g01120"	0.902751608370014	0.359486601648222	"other_other"
"VIT_13s0019g05070"	"VIT_16s0039g01120"	0.87805463863153	0.272405213717856	"other_other"
"VIT_11s0016g05540"	"VIT_16s0039g01120"	0.89581233630178	0.33279009258379	"other_other"
"VIT_16s0100g00770"	"VIT_16s0039g01120"	0.923802242635238	0.452678764727296	"family_other"
"VIT_15s0048g00510"	"VIT_16s0039g01120"	0.780857858121357	0.0842790926915521	"other_other"
"VIT_03s0088g00700"	"VIT_16s0039g01120"	0.902369952158767	0.357969688596372	"other_other"
"VIT_14s0006g03050"	"VIT_16s0039g01120"	0.860818707539957	0.223417386023886	"other_other"
"VIT_16s0100g01070"	"VIT_16s0039g01120"	0.949162091779481	0.593476938545629	"family_other"
"VIT_16s0050g00400"	"VIT_16s0039g01120"	0.547796842273397	0.00243329769502366	"other_other"
"VIT_03s0088g00690"	"VIT_16s0039g01120"	0.909124446439256	0.385685544139228	"other_other"
"VIT_08s0040g00920"	"VIT_16s0039g01120"	0.591820266092132	0.00527106448272356	"other_other"
"VIT_16s0100g00900"	"VIT_16s0039g01120"	0.929634406786016	0.482083081725642	"other_other"
"VIT_18s0001g13670"	"VIT_16s0039g01120"	0.66163957061059	0.0160773590668272	"other_other"
"VIT_16s0100g01150"	"VIT_16s0039g01120"	0.957439005319019	0.647308281414863	"family_other"
"VIT_02s0025g04230"	"VIT_16s0039g01120"	0.800936107671433	0.108637241359456	"other_other"
"VIT_07s0031g01710"	"VIT_16s0039g01120"	0.784516808611868	0.0883125712740806	"other_other"
"VIT_02s0033g00700"	"VIT_16s0039g01120"	0.84711201603254	0.190286694170044	"other_other"
"VIT_01s0026g02400"	"VIT_16s0039g01120"	0.798627483078672	0.105546178733364	"other_other"
"VIT_12s0035g01000"	"VIT_16s0039g01120"	0.864636489244912	0.233526191208122	"other_other"
"VIT_16s0039g01170"	"VIT_16s0039g01120"	0.987636368876612	0.88302040779307	"other_other"
"VIT_01s0146g00320"	"VIT_16s0039g01120"	0.905399161187563	0.370169709433553	"other_other"
"VIT_17s0000g00680"	"VIT_16s0039g01120"	0.876933420382603	0.268946697499266	"other_other"
"VIT_16s0100g01020"	"VIT_16s0039g01120"	0.945168475009638	0.56897381260864	"family_other"
"VIT_16s0100g00780"	"VIT_16s0039g01120"	0.933871318829737	0.504510692494258	"family_other"
"VIT_16s0039g01320"	"VIT_16s0039g01120"	0.972018045923945	0.752910369642212	"other_other"
"VIT_16s0100g01190"	"VIT_16s0039g01120"	0.951379847571376	0.607490482378559	"family_other"
"VIT_16s0100g00880"	"VIT_16s0039g01120"	0.947207836621302	0.581370277609798	"family_other"
"VIT_05s0077g01580"	"VIT_05s0020g03280"	0.87650171802313	0.267625638766249	"other_other"
"VIT_03s0038g03860"	"VIT_05s0020g03280"	-0.869694176441581	0.247551532968866	"other_other"
"VIT_09s0002g01000"	"VIT_05s0020g03280"	-0.878368179166343	0.273379497635164	"other_other"
"VIT_00s1206g00010"	"VIT_05s0020g03280"	-0.89000275591981	0.311826854975741	"other_other"
"VIT_14s0030g00340"	"VIT_05s0020g03280"	-0.706462211559399	0.0309663034520322	"other_other"
"VIT_02s0025g03260"	"VIT_05s0020g03280"	-0.951523778594653	0.608410160013386	"other_other"
"VIT_10s0116g00530"	"VIT_05s0020g03280"	-0.898461839893228	0.342764915056689	"other_other"
"VIT_08s0007g01560"	"VIT_05s0020g03280"	0.660809600367809	0.0158768169883712	"other_other"
"VIT_02s0012g01660"	"VIT_05s0020g03280"	-0.856546513054354	0.212573691473317	"other_other"
"VIT_05s0062g00610"	"VIT_05s0020g03280"	-0.571639290728247	0.00372581011090604	"other_other"
"VIT_04s0044g00040"	"VIT_05s0020g03280"	0.861853474908163	0.226117601434005	"other_other"
"VIT_08s0040g01710"	"VIT_05s0020g03280"	0.831441835510169	0.157876950959746	"other_other"
"VIT_18s0001g08760"	"VIT_05s0020g03280"	0.850460382100728	0.197943330028094	"other_other"
"VIT_05s0049g01550"	"VIT_05s0020g03280"	0.795773741560059	0.101834760119737	"other_other"
"VIT_18s0166g00060"	"VIT_05s0020g03280"	0.704043247529715	0.0299221899329702	"other_other"
"VIT_18s0001g15130"	"VIT_05s0020g03280"	0.841655213636546	0.178378365476762	"other_other"
"VIT_05s0077g01560"	"VIT_05s0020g03280"	0.879744207289451	0.277692505446333	"other_other"
"VIT_07s0005g03340"	"VIT_05s0020g03280"	0.816545414761923	0.131766024806675	"other_other"
"VIT_06s0004g07550"	"VIT_05s0020g03280"	0.855792980879494	0.210710996637141	"other_other"
"VIT_18s0001g15220"	"VIT_05s0020g03280"	0.88105702545335	0.281864373029886	"other_other"
"VIT_00s0270g00120"	"VIT_05s0020g03280"	0.939166813748253	0.533859997545615	"other_other"
"VIT_14s0030g01890"	"VIT_05s0020g03280"	0.934356283977652	0.507136778704511	"other_other"
"VIT_05s0077g01570"	"VIT_05s0020g03280"	0.895171440629272	0.330416845734303	"other_other"
"VIT_06s0004g02010"	"VIT_05s0020g03280"	0.986989704921421	0.877255756282856	"other_other"
"VIT_11s0016g03190"	"VIT_05s0020g03280"	0.902674844227494	0.359181034498283	"other_other"
"VIT_03s0091g00160"	"VIT_05s0020g03280"	0.757764867909648	0.0624230037882816	"other_other"
"VIT_06s0004g01990"	"VIT_05s0020g03280"	0.979965593829407	0.816785991526355	"other_other"
"VIT_06s0061g01210"	"VIT_05s0020g03280"	0.870251309164324	0.249141946326635	"other_other"
"VIT_15s0046g01570"	"VIT_05s0020g03280"	0.939822203458229	0.537597215840295	"other_other"
"VIT_02s0033g01380"	"VIT_05s0020g03280"	0.571764541890673	0.00373398174024795	"other_other"
"VIT_05s0077g01540"	"VIT_05s0020g03280"	0.933322258242277	0.50155230632741	"other_other"
"VIT_01s0011g01810"	"VIT_05s0020g03280"	0.886485092580522	0.299719063973853	"other_other"
"VIT_06s0004g01010"	"VIT_05s0020g03280"	0.882690182281808	0.287132902957357	"other_other"
"VIT_05s0020g03140"	"VIT_05s0020g03280"	0.894907977039813	0.329445661892862	"other_other"
"VIT_12s0059g01720"	"VIT_05s0020g03280"	0.840757417319934	0.176484705395034	"other_other"
"VIT_03s0038g03400"	"VIT_05s0020g03280"	0.920811764333087	0.438236546241909	"other_other"
"VIT_08s0007g01810"	"VIT_05s0020g03280"	0.868881282131352	0.245247401972748	"other_other"
"VIT_06s0004g01020"	"VIT_05s0020g03280"	0.945681291869376	0.572068422692746	"other_other"
"VIT_11s0065g00350"	"VIT_05s0020g03280"	0.801445608627242	0.109330299065597	"other_other"
"VIT_12s0028g00920"	"VIT_05s0020g03280"	0.872794786748242	0.256520120485278	"other_other"
"VIT_12s0059g00310"	"VIT_05s0020g03280"	0.744960356246203	0.052641907753291	"other_other"
"VIT_16s0039g01100"	"VIT_05s0020g03280"	0.871218295442254	0.251924189245557	"other_other"
"VIT_16s0100g01010"	"VIT_05s0020g03280"	0.875347013313148	0.264120762687099	"family_other"
"VIT_16s0100g01200"	"VIT_05s0020g03280"	0.93719215983749	0.522740884191822	"family_other"
"VIT_08s0007g06060"	"VIT_05s0020g03280"	0.692420503583766	0.0253337333389874	"other_other"
"VIT_05s0077g01550"	"VIT_05s0020g03280"	0.850605083255166	0.198280377692632	"other_other"
"VIT_05s0020g05000"	"VIT_05s0020g03280"	0.951286696797084	0.606895942955993	"other_other"
"VIT_02s0025g04250"	"VIT_05s0020g03280"	0.954596351374503	0.628344330569891	"other_other"
"VIT_03s0088g00710"	"VIT_05s0020g03280"	0.961444922017342	0.674907260180767	"other_other"
"VIT_16s0100g01100"	"VIT_05s0020g03280"	0.990400232471749	0.90804492633057	"family_other"
"VIT_12s0059g00370"	"VIT_05s0020g03280"	0.620618609929221	0.0084771124153722	"other_other"
"VIT_18s0001g02760"	"VIT_05s0020g03280"	0.877794667760258	0.271599761083332	"other_other"
"VIT_16s0100g00990"	"VIT_05s0020g03280"	0.878857458140335	0.27490613108421	"family_other"
"VIT_16s0100g01030"	"VIT_05s0020g03280"	0.885086392715388	0.295023519556039	"family_other"
"VIT_05s0077g01530"	"VIT_05s0020g03280"	0.973263401833274	0.762612512502037	"other_other"
"VIT_16s0100g01000"	"VIT_05s0020g03280"	0.879728704827031	0.27764357558418	"family_other"
"VIT_16s0100g00950"	"VIT_05s0020g03280"	0.848477126809359	0.193375474020897	"other_other"
"VIT_16s0100g00830"	"VIT_05s0020g03280"	0.918462385435949	0.427182791887098	"family_other"
"VIT_06s0004g01030"	"VIT_05s0020g03280"	0.958420192717734	0.653972598666562	"other_other"
"VIT_13s0019g00480"	"VIT_05s0020g03280"	0.8906706615523	0.314174888845251	"other_other"
"VIT_02s0025g04270"	"VIT_05s0020g03280"	0.868379732154751	0.243835416098159	"other_other"
"VIT_00s0324g00050"	"VIT_05s0020g03280"	0.965629834041425	0.704866308267903	"other_other"
"VIT_16s0100g00750"	"VIT_05s0020g03280"	0.961179597827558	0.67304707030934	"family_other"
"VIT_16s0100g00910"	"VIT_05s0020g03280"	0.943732570103709	0.560388787058462	"family_other"
"VIT_12s0028g02530"	"VIT_05s0020g03280"	0.960473825403979	0.668121335775282	"other_other"
"VIT_12s0028g00860"	"VIT_05s0020g03280"	0.987548803792809	0.882237823066167	"other_other"
"VIT_13s0019g05070"	"VIT_05s0020g03280"	0.97287507422955	0.759575181242497	"other_other"
"VIT_11s0016g05540"	"VIT_05s0020g03280"	0.97338357037076	0.763554631197272	"other_other"
"VIT_16s0100g00770"	"VIT_05s0020g03280"	0.960965727073015	0.671550981129162	"family_other"
"VIT_15s0048g00510"	"VIT_05s0020g03280"	0.883535006977736	0.289892924679321	"other_other"
"VIT_03s0088g00700"	"VIT_05s0020g03280"	0.987581065735566	0.882526081131792	"other_other"
"VIT_14s0006g03050"	"VIT_05s0020g03280"	0.949943876434959	0.598383314821686	"other_other"
"VIT_16s0100g01070"	"VIT_05s0020g03280"	0.945907627614613	0.573439064938124	"family_other"
"VIT_16s0050g00400"	"VIT_05s0020g03280"	0.538905774567538	0.00206599074846806	"other_other"
"VIT_03s0088g00690"	"VIT_05s0020g03280"	0.989905316344152	0.903517495645214	"other_other"
"VIT_08s0040g00920"	"VIT_05s0020g03280"	0.680528534180261	0.0213041100301989	"other_other"
"VIT_16s0100g00900"	"VIT_05s0020g03280"	0.825936630700513	0.147729516747086	"other_other"
"VIT_18s0001g13670"	"VIT_05s0020g03280"	0.783831893659252	0.0875445887444235	"other_other"
