Source	Module	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
v3_mapman	M3	21.1.1.1	Cell wall organisation.cellulose.cellulose synthase complex (CSC).CSC components	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.1.1.1	Cell wall organisation.cellulose.cellulose synthase complex (CSC).CSC components.catalytic component CesA	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.1.4	Cell wall organisation.cellulose.cellulose synthase complex (CSC).microtubule-dependent CSC insertion	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.1.4.3	Cell wall organisation.cellulose.cellulose synthase complex (CSC).microtubule-dependent CSC insertion.regulatory protein (CMU)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.2	Cell wall organisation.cellulose.cellulose-hemicellulose network assembly	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.2.1	Cell wall organisation.cellulose.cellulose-hemicellulose network assembly.regulatory protein (CTL)	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.1.2.2	Cell wall organisation.cellulose.cellulose-hemicellulose network assembly.regulatory protein (COB)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2	Cell wall organisation.hemicellulose	2608	82	23	0	0.723159509202454	0	TRUE		1		1	1
v3_mapman	M3	21.2.1	Cell wall organisation.hemicellulose.xyloglucan	2608	82	9	0	0.282975460122699	0	TRUE		1		1	1
v3_mapman	M3	21.2.1.1	Cell wall organisation.hemicellulose.xyloglucan.biosynthesis	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.1.1	Cell wall organisation.hemicellulose.xyloglucan.biosynthesis.1,4-beta-glucan synthase (CSLC)	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.1.2	Cell wall organisation.hemicellulose.xyloglucan.biosynthesis.UDP-xylose-dependent 1,6-alpha-xylosyltransferase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.2	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation	2608	82	6	0	0.188650306748466	0	TRUE		1		1	1
v3_mapman	M3	21.2.1.2.1	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.xyloglucan O-acetyltransferase (AXY9)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.2.2	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.xyloglucan O-acetyltransferase (AXY4)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.2.4	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.1,2-beta-galactosidase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.2.5	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.1,6-alpha-xylosidase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.1.2.6	Cell wall organisation.hemicellulose.xyloglucan.modification and degradation.xyloglucan endotransglucosylase/hydrolase	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.2	Cell wall organisation.hemicellulose.xylan	2608	82	7	0	0.220092024539877	0	TRUE		1		1	1
v3_mapman	M3	21.2.2.1	Cell wall organisation.hemicellulose.xylan.biosynthesis	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.2.1.1	Cell wall organisation.hemicellulose.xylan.biosynthesis.galacturonosyltransferase	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.2.2	Cell wall organisation.hemicellulose.xylan.modification and degradation	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.2.2.2	Cell wall organisation.hemicellulose.xylan.modification and degradation.xylan O-acetyltransferase (XOAT)	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.2.2.3	Cell wall organisation.hemicellulose.xylan.modification and degradation.glucuronoxylan 4-O-methyltransferase	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3	Cell wall organisation.hemicellulose.heteromannan	2608	82	7	0	0.220092024539877	0	TRUE		1		1	1
v3_mapman	M3	21.2.3.1	Cell wall organisation.hemicellulose.heteromannan.biosynthesis	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.1.1	Cell wall organisation.hemicellulose.heteromannan.biosynthesis.mannan synthase activities	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.1.1.1	Cell wall organisation.hemicellulose.heteromannan.biosynthesis.mannan synthase activities.mannan synthase (CSLA)	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.1.2	Cell wall organisation.hemicellulose.heteromannan.biosynthesis.mannan biosynthesis accessory protein	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.2	Cell wall organisation.hemicellulose.heteromannan.modification and degradation	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.2.1	Cell wall organisation.hemicellulose.heteromannan.modification and degradation.mannan O-acetyltransferase (MOAT)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.2.3.2.2	Cell wall organisation.hemicellulose.heteromannan.modification and degradation.endo-beta-1,4-mannanase	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21.3	Cell wall organisation.pectin	2608	82	32	0	1.00613496932515	0	TRUE		1		1	1
v3_mapman	M3	21.3.1	Cell wall organisation.pectin.homogalacturonan	2608	82	10	0	0.31441717791411	0	TRUE		1		1	1
v3_mapman	M3	21.3.1.2	Cell wall organisation.pectin.homogalacturonan.modification and degradation	2608	82	10	0	0.31441717791411	0	TRUE		1		1	1
v3_mapman	M3	21.3.1.2.1	Cell wall organisation.pectin.homogalacturonan.modification and degradation.pectin methylesterase	2608	82	10	0	0.31441717791411	0	TRUE		1		1	1
v3_mapman	M3	21.3.2	Cell wall organisation.pectin.rhamnogalacturonan I	2608	82	9	0	0.282975460122699	0	TRUE		1		1	1
v3_mapman	M3	21.3.2.1	Cell wall organisation.pectin.rhamnogalacturonan I.biosynthesis	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
