Source	Module	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
v5_mapman	M5	11.11.2.4	mapman:Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category.RALF/RALFL-peptide activity	1305	55	8	0	0.337164750957854	0	TRUE		1		1	1
v5_mapman	M5	11.11.2.4.2	mapman:Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category.RALF/RALFL-peptide activity.RALF-peptide receptor *(CrRLK1L)	1305	55	8	0	0.337164750957854	0	TRUE		1		1	1
v5_mapman	M5	11.2	mapman:Phytohormone action.auxin	1305	55	23	0	0.969348659003831	0	TRUE		1		1	1
v5_mapman	M5	11.2.1	mapman:Phytohormone action.auxin.biosynthesis	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.1.1	mapman:Phytohormone action.auxin.biosynthesis.indole-3-pyruvic acid (IPyA) pathway	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.1.1.1	mapman:Phytohormone action.auxin.biosynthesis.indole-3-pyruvic acid (IPyA) pathway.tryptophan aminotransferase	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.1.2	mapman:Phytohormone action.auxin.biosynthesis.indole-3-acetamide (IAM) pathway	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.1.2.1	mapman:Phytohormone action.auxin.biosynthesis.indole-3-acetamide (IAM) pathway.indole-3-acetamide hydrolase	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.2	mapman:Phytohormone action.auxin.perception and signal transduction	1305	55	7	0	0.295019157088123	0	TRUE		1		1	1
v5_mapman	M5	11.2.2.2	mapman:Phytohormone action.auxin.perception and signal transduction.transcriptional repressor *(IAA/AUX)	1305	55	5	0	0.210727969348659	0	TRUE		1		1	1
v5_mapman	M5	11.2.2.5	mapman:Phytohormone action.auxin.perception and signal transduction.receptor complex	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.2.5.2	mapman:Phytohormone action.auxin.perception and signal transduction.receptor complex.protein kinase component *(TMK)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.3	mapman:Phytohormone action.auxin.conjugation and degradation	1305	55	4	0	0.168582375478927	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.3.1	mapman:Phytohormone action.auxin.conjugation and degradation.indole-3-acetic acid-amido synthetase *(GH3)	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.3.3	mapman:Phytohormone action.auxin.conjugation and degradation.indole-3-acetic acid amidohydrolase *(ILR)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4	mapman:Phytohormone action.auxin.transport	1305	55	10	0	0.421455938697318	0	TRUE		1		1	1
v5_mapman	M5	11.2.4.1	mapman:Phytohormone action.auxin.transport.polar auxin transport system	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4.1.1	mapman:Phytohormone action.auxin.transport.polar auxin transport system.auxin transporter *(PIN)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4.2	mapman:Phytohormone action.auxin.transport.auxin influx	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4.2.1	mapman:Phytohormone action.auxin.transport.auxin influx.auxin transporter *(AUX/LAX)	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4.3	mapman:Phytohormone action.auxin.transport.auxin efflux	1305	55	5	0	0.210727969348659	0	TRUE		1		1	1
v5_mapman	M5	11.2.4.3.1	mapman:Phytohormone action.auxin.transport.auxin efflux.auxin efflux transporter *(PILS)	1305	55	4	0	0.168582375478927	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.2.4.3.2	mapman:Phytohormone action.auxin.transport.auxin efflux.auxin efflux transporter *(ABCB19)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3	mapman:Phytohormone action.brassinosteroid	1305	55	6	0	0.252873563218391	0	TRUE		1		1	1
v5_mapman	M5	11.3.1	mapman:Phytohormone action.brassinosteroid.biosynthesis	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.1.4	mapman:Phytohormone action.brassinosteroid.biosynthesis.3-epi-6-deoxocathasterone 23-monooxygenase	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.1.5	mapman:Phytohormone action.brassinosteroid.biosynthesis.6-deoxocastasterone 6-oxidase *(BR6OX)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.2	mapman:Phytohormone action.brassinosteroid.perception and signal transduction	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.2.1	mapman:Phytohormone action.brassinosteroid.perception and signal transduction.receptor complex	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.2.1.3	mapman:Phytohormone action.brassinosteroid.perception and signal transduction.receptor complex.kinase-regulatory protein *(BKI1)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.2.1.5	mapman:Phytohormone action.brassinosteroid.perception and signal transduction.receptor complex.signalling protein kinase *(BSK)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.2.4	mapman:Phytohormone action.brassinosteroid.perception and signal transduction.transcription factor *(BES/BZR)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.3	mapman:Phytohormone action.brassinosteroid.conjugation and degradation	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.3.3.2	mapman:Phytohormone action.brassinosteroid.conjugation and degradation.brassinosteroid hydroxylase *(CYP72B)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4	mapman:Phytohormone action.cytokinin	1305	55	8	0	0.337164750957854	0	TRUE		1		1	1
v5_mapman	M5	11.4.1	mapman:Phytohormone action.cytokinin.biosynthesis	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.1.3	mapman:Phytohormone action.cytokinin.biosynthesis.cytokinin phosphoribohydrolase *(LOG)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.2	mapman:Phytohormone action.cytokinin.perception and signal transduction	1305	55	4	0	0.168582375478927	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.2.2	mapman:Phytohormone action.cytokinin.perception and signal transduction.signal transducer *(AHP)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.2.6	mapman:Phytohormone action.cytokinin.perception and signal transduction.A-type ARR response regulator	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.3	mapman:Phytohormone action.cytokinin.conjugation and degradation	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.4.3.2	mapman:Phytohormone action.cytokinin.conjugation and degradation.cytokinin dehydrogenase *(CKX)	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.5	mapman:Phytohormone action.ethylene	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.5.1	mapman:Phytohormone action.ethylene.biosynthesis	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.5.1.1	mapman:Phytohormone action.ethylene.biosynthesis.1-aminocyclopropane-1-carboxylate (ACC) synthase	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.5.1.2	mapman:Phytohormone action.ethylene.biosynthesis.1-aminocyclopropane-1-carboxylate (ACC) oxidase	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.6	mapman:Phytohormone action.gibberellin	1305	55	8	1	0.337164750957854	2.96590909090909	TRUE		0.292079648817155	VIT_07s0151g01070	1	1
v5_mapman	M5	11.6.1	mapman:Phytohormone action.gibberellin.biosynthesis	1305	55	2	1	0.0842911877394636	11.8636363636364	FALSE	term_background_size_outside_5_to_500	NA	VIT_07s0151g01070	NA	NA
v5_mapman	M5	11.6.1.1	mapman:Phytohormone action.gibberellin.biosynthesis.ent-copalyl diphosphate synthase	1305	55	1	1	0.0421455938697318	23.7272727272727	FALSE	term_background_size_outside_5_to_500	NA	VIT_07s0151g01070	NA	NA
v5_mapman	M5	11.6.1.4	mapman:Phytohormone action.gibberellin.biosynthesis.ent-kaurenoic acid oxidase *(KO1)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.6.3	mapman:Phytohormone action.gibberellin.conjugation and degradation	1305	55	5	0	0.210727969348659	0	TRUE		1		1	1
v5_mapman	M5	11.6.3.1	mapman:Phytohormone action.gibberellin.conjugation and degradation.gibberellin modification enzyme *(ELA)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.6.3.4	mapman:Phytohormone action.gibberellin.conjugation and degradation.gibberellin 2-oxidase *(Ga2-Ox)	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.6.4	mapman:Phytohormone action.gibberellin.transport	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.6.4.1	mapman:Phytohormone action.gibberellin.transport.multi-functional transporter *(NPF3-1)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7	mapman:Phytohormone action.jasmonic acid	1305	55	9	0	0.379310344827586	0	TRUE		1		1	1
v5_mapman	M5	11.7.1	mapman:Phytohormone action.jasmonic acid.biosynthesis	1305	55	5	0	0.210727969348659	0	TRUE		1		1	1
v5_mapman	M5	11.7.1.2	mapman:Phytohormone action.jasmonic acid.biosynthesis.13-lipoxygenase *(LOX)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.1.3	mapman:Phytohormone action.jasmonic acid.biosynthesis.allene oxidase synthase *(AOS)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.1.4	mapman:Phytohormone action.jasmonic acid.biosynthesis.allene oxidase cyclase *(AOC)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.1.8	mapman:Phytohormone action.jasmonic acid.biosynthesis.OPC-8:CoA synthetase *(ACS)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.3	mapman:Phytohormone action.jasmonic acid.conjugation and degradation	1305	55	4	0	0.168582375478927	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.3.4	mapman:Phytohormone action.jasmonic acid.conjugation and degradation.jasmonoyl-amino acid hydroxylase *(CYP94B)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.3.5	mapman:Phytohormone action.jasmonic acid.conjugation and degradation.jasmonic acid oxidase *(JOX/JAO)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.7.3.6	mapman:Phytohormone action.jasmonic acid.conjugation and degradation.jasmonate sulfotransferase *(ST2)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.8	mapman:Phytohormone action.salicylic acid	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.8.3	mapman:Phytohormone action.salicylic acid.conjugation and degradation	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.8.3.1	mapman:Phytohormone action.salicylic acid.conjugation and degradation.salicylic acid 3-hydroxylase *(DLO)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.9	mapman:Phytohormone action.strigolactone	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.9.2	mapman:Phytohormone action.strigolactone.perception and signal transduction	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.9.2.1	mapman:Phytohormone action.strigolactone.perception and signal transduction.strigolactone receptor protein *(D14)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	11.9.2.3	mapman:Phytohormone action.strigolactone.perception and signal transduction.regulatory protein *(SMXL6/7)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12	mapman:Chromatin organisation	1305	55	10	0	0.421455938697318	0	TRUE		1		1	1
v5_mapman	M5	12.1	mapman:Chromatin organisation.chromatin structure	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.1.2	mapman:Chromatin organisation.chromatin structure.DNA bridging	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.1.2.1	mapman:Chromatin organisation.chromatin structure.DNA bridging.linker histone *(H1)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.2	mapman:Chromatin organisation.histone chaperone activities	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.2.2	mapman:Chromatin organisation.histone chaperone activities.FACT histone chaperone complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.2.2.1	mapman:Chromatin organisation.histone chaperone activities.FACT histone chaperone complex.component *(SPT16)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3	mapman:Chromatin organisation.post-translational histone modification	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2	mapman:Chromatin organisation.post-translational histone modification.histone acetylation	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.1	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.NuA4 histone acetyltransferase complex	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.1.3	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.NuA4 histone acetyltransferase complex.TINTIN module	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.1.3.1	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.NuA4 histone acetyltransferase complex.TINTIN module.component *(EAF7)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.1.4	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.NuA4 histone acetyltransferase complex.module shared with SWR1 complexes	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.1.4.2	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.NuA4 histone acetyltransferase complex.module shared with SWR1 complexes.component *(YAF9)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.3	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase family	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.3.1	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase family.class-I histone deacetylase activities	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.3.1.2	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase family.class-I histone deacetylase activities.HDA19 histone deacetylase complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.3.2.3.1.2.4	mapman:Chromatin organisation.post-translational histone modification.histone acetylation.HD1-type histone deacetylase family.class-I histone deacetylase activities.HDA19 histone deacetylase complex.associated component *(AFR)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.4	mapman:Chromatin organisation.nucleosome remodeling	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.4.4	mapman:Chromatin organisation.nucleosome remodeling.SWR1 chromatin remodeling complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.4.4.7	mapman:Chromatin organisation.nucleosome remodeling.SWR1 chromatin remodeling complex.module shared with NuA4 complexes	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.4.4.7.2	mapman:Chromatin organisation.nucleosome remodeling.SWR1 chromatin remodeling complex.module shared with NuA4 complexes.component *(YAF9)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.6	mapman:Chromatin organisation.DNA homeostasis	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.6.2	mapman:Chromatin organisation.DNA homeostasis.bifunctional ssDNA & RNA endonuclease *(ENDO)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7	mapman:Chromatin organisation.organelle machinery	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.1	mapman:Chromatin organisation.organelle machinery.SWI-B chromatin-remodeling complexes	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.1.1	mapman:Chromatin organisation.organelle machinery.SWI-B chromatin-remodeling complexes.component *(SWIB)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.2	mapman:Chromatin organisation.organelle machinery.plastid nucleoid-associated activities	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.2.2	mapman:Chromatin organisation.organelle machinery.plastid nucleoid-associated activities.regulatory protein *(TCP34)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.3	mapman:Chromatin organisation.organelle machinery.DNA homeostasis	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	12.7.3.1	mapman:Chromatin organisation.organelle machinery.DNA homeostasis.DNA exonuclease *(DPD1)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13	mapman:Cell division	1305	55	13	0	0.547892720306513	0	TRUE		1		1	1
v5_mapman	M5	13.2	mapman:Cell division.cell cycle organisation	1305	55	10	0	0.421455938697318	0	TRUE		1		1	1
v5_mapman	M5	13.2.1	mapman:Cell division.cell cycle organisation.cell cycle control	1305	55	9	0	0.379310344827586	0	TRUE		1		1	1
v5_mapman	M5	13.2.1.1	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN regulatory protein activities	1305	55	8	0	0.337164750957854	0	TRUE		1		1	1
v5_mapman	M5	13.2.1.1.2	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN regulatory protein activities.regulatory protein *(CYCB)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.1.1.4	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN regulatory protein activities.regulatory protein *(CYCD)	1305	55	5	0	0.210727969348659	0	TRUE		1		1	1
v5_mapman	M5	13.2.1.1.7	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN regulatory protein activities.regulatory protein *(CYCP/CYCU)	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.1.3	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN-dependent protein kinase inhibitor activities	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.1.3.2	mapman:Cell division.cell cycle organisation.cell cycle control.CYCLIN-dependent protein kinase inhibitor activities.inhibitor *(SIM)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.4	mapman:Cell division.cell cycle organisation.metaphase to anaphase transition	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.4.1	mapman:Cell division.cell cycle organisation.metaphase to anaphase transition.Anaphase-Promoting Complex/Cyclosome (APC/C)-dependent ubiquitination	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.4.1.1	mapman:Cell division.cell cycle organisation.metaphase to anaphase transition.Anaphase-Promoting Complex/Cyclosome (APC/C)-dependent ubiquitination.APC/C E3 ubiquitin ligase complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.4.1.1.4	mapman:Cell division.cell cycle organisation.metaphase to anaphase transition.Anaphase-Promoting Complex/Cyclosome (APC/C)-dependent ubiquitination.APC/C E3 ubiquitin ligase complex.substrate specificity module	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.2.4.1.1.4.1	mapman:Cell division.cell cycle organisation.metaphase to anaphase transition.Anaphase-Promoting Complex/Cyclosome (APC/C)-dependent ubiquitination.APC/C E3 ubiquitin ligase complex.substrate specificity module.substrate specificity component *(FZR/CCS52)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4	mapman:Cell division.cytokinesis	1305	55	3	0	0.126436781609195	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.1	mapman:Cell division.cytokinesis.preprophase microtubule organization	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.1.2	mapman:Cell division.cytokinesis.preprophase microtubule organization.TON1-TRM-PP2A (TTP) preprophase band formation complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.1.2.2	mapman:Cell division.cytokinesis.preprophase microtubule organization.TON1-TRM-PP2A (TTP) preprophase band formation complex.component *(TRM)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.2	mapman:Cell division.cytokinesis.cell-plate formation	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.2.5	mapman:Cell division.cytokinesis.cell-plate formation.cell plate maturation factor *(AIR9)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.3	mapman:Cell division.cytokinesis.phragmoplast microtubule organization	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	13.4.3.5	mapman:Cell division.cytokinesis.phragmoplast microtubule organization.microtubule-associated protein *(MAP65-2)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15	mapman:RNA biosynthesis	1305	55	142	4	5.98467432950192	0.668373879641485	TRUE		0.868036892790798	VIT_07s0005g03340;VIT_07s0031g01710;VIT_12s0028g00860;VIT_13s0019g00480	1	1
v5_mapman	M5	15.1	mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes	1305	55	2	0	0.0842911877394636	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15.1.5	mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase V complex	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15.1.5.5	mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase V complex.component *(NRPE5)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15.1.6	mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase I/II/III/IV/V shared components	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15.1.6.1	mapman:RNA biosynthesis.DNA-dependent RNA polymerase complexes.RNA polymerase I/II/III/IV/V shared components.component *(NRP-ABCDE6)	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M5	15.3	mapman:RNA biosynthesis.RNA polymerase II-dependent transcription	1305	55	1	0	0.0421455938697318	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
