Module	SampleName	Cultivar	Stage	Year	Eigengene	Fitted	Residual	Standardized_residual	Cooks_D	Leverage	Abs_standardized_residual_over_3	Cooks_D_over_4_per_N
M1	GSM2627851	Pinot noir	Harvest	2012	-46.0033642283849	-48.8131711563401	2.80980692795518	0.617926550836601	0.00830072222236562	0.148148148148148	FALSE	FALSE
M1	GSM2627852	Pinot noir	Harvest	2012	-49.8322593255944	-48.8131711563401	-1.01908816925432	-0.224115625582852	0.00109190899196506	0.148148148148148	FALSE	FALSE
M1	GSM2627853	Pinot noir	FruitSet	2013	39.3600024550205	39.0879668056911	0.272035649329444	0.0598254808265673	7.7806264263695e-05	0.148148148148148	FALSE	FALSE
M1	GSM2627854	Pinot noir	FruitSet	2013	36.4310082575211	39.0879668056911	-2.65695854816995	-0.58431247181147	0.00742219705900933	0.148148148148148	FALSE	FALSE
M1	GSM2627855	Pinot noir	FruitSet	2013	38.4171867995593	39.0879668056911	-0.670780006131751	-0.147516461517444	0.000473067530839727	0.148148148148148	FALSE	FALSE
M1	GSM2627862	Pinot noir	Veraison	2013	2.44351117525968	1.76621604295595	0.677295132303726	0.148949253715249	0.000482301743094123	0.148148148148148	FALSE	FALSE
M1	GSM2627863	Pinot noir	Veraison	2013	-0.352635629856875	1.76621604295595	-2.11885167281283	-0.465973192993878	0.00472023949106325	0.148148148148148	FALSE	FALSE
M1	GSM2627864	Pinot noir	Veraison	2013	2.64207006026894	1.76621604295595	0.875854017312986	0.192615886369267	0.000806540862648226	0.148148148148148	FALSE	FALSE
M1	GSM2627883	Pinot noir	Harvest	2013	-52.8116338317292	-51.7589605250492	-1.05267330668001	-0.231501595032338	0.00116506496744601	0.148148148148148	FALSE	FALSE
M1	GSM2627884	Pinot noir	Harvest	2013	-50.3593233792708	-51.7589605250492	1.3996371457784	0.307805118319299	0.00205965197529473	0.148148148148148	FALSE	FALSE
M1	GSM2627885	Pinot noir	Harvest	2013	-53.9058398523982	-51.7589605250492	-2.14687932734901	-0.472136973046973	0.0048459417677817	0.148148148148148	FALSE	FALSE
M1	GSM2627886	Pinot noir	FruitSet	2014	40.47681361227	45.3217263117274	-4.84491269945735	-1.06548252966934	0.0246794135006648	0.148148148148148	FALSE	FALSE
M1	GSM2627887	Pinot noir	FruitSet	2014	44.2274184184467	45.3217263117274	-1.09430789328065	-0.240657781615009	0.00125904712721429	0.148148148148148	FALSE	FALSE
M1	GSM2627888	Pinot noir	FruitSet	2014	40.1354837154083	45.3217263117274	-5.18624259631905	-1.14054704878869	0.0282792950108823	0.148148148148148	FALSE	FALSE
M1	GSM2627895	Pinot noir	Veraison	2014	17.2210143560357	7.99997554899225	9.22103880704345	2.02787054458344	0.0893969335997643	0.148148148148148	FALSE	TRUE
M1	GSM2627896	Pinot noir	Veraison	2014	10.618538270292	7.99997554899225	2.61856272129975	0.575868546135163	0.00720923005277883	0.148148148148148	FALSE	FALSE
M1	GSM2627897	Pinot noir	Veraison	2014	11.0659452527937	7.99997554899225	3.06596970380145	0.674261304287654	0.00988322405347148	0.148148148148148	FALSE	FALSE
M1	GSM2627919	Pinot noir	Harvest	2014	-45.6246276244625	-45.5252010190129	-0.0994266054496	-0.021865680077732	1.03936514187332e-05	0.148148148148148	FALSE	FALSE
M1	GSM2627920	Pinot noir	Harvest	2014	-48.1560114394147	-45.5252010190129	-2.6308104204018	-0.578562033145433	0.00727682665646472	0.148148148148148	FALSE	FALSE
M1	GSM2627921	Pinot noir	Harvest	2014	-46.1246903223802	-45.5252010190129	-0.599489303367298	-0.131838367187306	0.000377855544839455	0.148148148148148	FALSE	FALSE
M10	GSM2627691	Cabernet Sauvignon	FruitSet	2012	-7.05666671497361	-6.22385822012158	-0.83280849485203	-0.778201040802517	0.0131651491283939	0.148148148148148	FALSE	FALSE
M10	GSM2627692	Cabernet Sauvignon	FruitSet	2012	-6.6934540232356	-6.22385822012157	-0.469595803114035	-0.43880429294224	0.00418585233705521	0.148148148148149	FALSE	FALSE
M10	GSM2627693	Cabernet Sauvignon	FruitSet	2012	-7.01164283757351	-6.22385822012154	-0.787784617451975	-0.736129389912461	0.0117801408411499	0.148148148148149	FALSE	FALSE
M10	GSM2627709	Cabernet Sauvignon	Veraison	2012	5.65754501981842	5.1912552989282	0.466289720890217	0.435714991327934	0.0041271207319109	0.148148148148148	FALSE	FALSE
M10	GSM2627711	Cabernet Sauvignon	Veraison	2012	5.50050436980267	5.19125529892818	0.309249070874487	0.288971534643743	0.0018153162572687	0.148148148148148	FALSE	FALSE
M10	GSM2627713	Cabernet Sauvignon	Veraison	2012	4.92608467858936	5.19125529892818	-0.265170620338823	-0.247783318750351	0.00133470810980301	0.148148148148148	FALSE	FALSE
M10	GSM2627739	Cabernet Sauvignon	Harvest	2012	-1.56750513142145	-0.884040188671539	-0.683464942749911	-0.638649981463643	0.00886682171355461	0.148148148148148	FALSE	FALSE
M10	GSM2627740	Cabernet Sauvignon	Harvest	2012	0.231221767281708	-0.884040188671533	1.11526195595324	1.04213396027435	0.0236096345903716	0.148148148148148	FALSE	FALSE
M10	GSM2627741	Cabernet Sauvignon	Harvest	2012	-2.97241245291309	-0.884040188671536	-2.08837226424155	-1.95143719073692	0.0827849371606781	0.148148148148148	FALSE	TRUE
M10	GSM2627742	Cabernet Sauvignon	FruitSet	2013	-5.52730086374586	-6.25720893220733	0.729908068461466	0.682047820210804	0.0101128093272676	0.148148148148148	FALSE	FALSE
M10	GSM2627743	Cabernet Sauvignon	FruitSet	2013	-6.50273037252788	-6.25720893220733	-0.245521440320554	-0.229422540209242	0.00114423265121873	0.148148148148148	FALSE	FALSE
M10	GSM2627744	Cabernet Sauvignon	FruitSet	2013	-4.42279198909117	-6.25720893220733	1.83441694311616	1.71413378132317	0.0638751004407229	0.148148148148148	FALSE	FALSE
M10	GSM2627754	Cabernet Sauvignon	Veraison	2013	5.45416547312322	5.15790458684242	0.2962608862808	0.276834988449245	0.00166603501803682	0.148148148148148	FALSE	FALSE
M10	GSM2627755	Cabernet Sauvignon	Veraison	2013	6.39958769720865	5.15790458684242	1.24168311036623	1.16026564907409	0.0292655734004635	0.148148148148148	FALSE	FALSE
M10	GSM2627756	Cabernet Sauvignon	Veraison	2013	6.49669128064485	5.15790458684242	1.33878669380243	1.25100212710333	0.0340218765655882	0.148148148148148	FALSE	FALSE
M10	GSM2627781	Cabernet Sauvignon	Harvest	2013	-1.29081890786195	-0.917390900757298	-0.373428007104652	-0.34894224253234	0.00264697149181518	0.148148148148148	FALSE	FALSE
M10	GSM2627782	Cabernet Sauvignon	Harvest	2013	-2.33709134662051	-0.917390900757298	-1.41970044586321	-1.3266103449087	0.0382585871134518	0.148148148148148	FALSE	FALSE
M10	GSM2627783	Cabernet Sauvignon	Harvest	2013	-2.826946907897	-0.917390900757298	-1.9095560071397	-1.78434595877993	0.0692150108829187	0.148148148148148	FALSE	FALSE
M10	GSM2627784	Cabernet Sauvignon	FruitSet	2014	-7.30022664863012	-6.96855253555733	-0.331674113072792	-0.309926161411644	0.00208813533755123	0.148148148148148	FALSE	FALSE
M10	GSM2627785	Cabernet Sauvignon	FruitSet	2014	-7.1238422944557	-6.96855253555733	-0.155289758898372	-0.145107371920067	0.000457742377946712	0.148148148148148	FALSE	FALSE
M10	GSM2627786	Cabernet Sauvignon	FruitSet	2014	-6.71020331942519	-6.96855253555733	0.258349216132138	0.241409195664203	0.00126692173372255	0.148148148148148	FALSE	FALSE
M10	GSM2627793	Cabernet Sauvignon	Veraison	2014	2.54983734476443	4.44656098349242	-1.89672363872799	-1.77235501186274	0.0682878758277166	0.148148148148148	FALSE	FALSE
M10	GSM2627794	Cabernet Sauvignon	Veraison	2014	3.59488604709536	4.44656098349242	-0.851674936397058	-0.795830405221031	0.013768392040745	0.148148148148148	FALSE	FALSE
M10	GSM2627795	Cabernet Sauvignon	Veraison	2014	3.80786069674212	4.44656098349242	-0.638700286750298	-0.596820554764225	0.00774336466497995	0.148148148148148	FALSE	FALSE
M10	GSM2627820	Cabernet Sauvignon	Harvest	2014	0.581456841905145	-1.6287345041073	2.21019134601245	2.06526856590866	0.0927246575941394	0.148148148148148	FALSE	TRUE
M10	GSM2627821	Cabernet Sauvignon	Harvest	2014	0.282653163224836	-1.6287345041073	1.91138766733214	1.78605751657138	0.0693478576630678	0.148148148148148	FALSE	FALSE
M10	GSM2627822	Cabernet Sauvignon	Harvest	2014	-0.391053806306095	-1.6287345041073	1.23768069780121	1.15652567566715	0.0290772095321163	0.148148148148148	FALSE	FALSE
M10	GSM2627823	Pinot noir	FruitSet	2012	-6.89215319051636	-6.31814367437136	-0.574009516145003	-0.536371573604034	0.006254227499358	0.148148148148148	FALSE	FALSE
M10	GSM2627824	Pinot noir	FruitSet	2012	-5.37760273210218	-6.31814367437136	0.940540942269177	0.878869445635638	0.0167915544015629	0.148148148148148	FALSE	FALSE
M10	GSM2627825	Pinot noir	FruitSet	2012	-7.63679332354693	-6.31814367437136	-1.31864964917557	-1.23218547335379	0.0330061095813935	0.148148148148148	FALSE	FALSE
M10	GSM2627835	Pinot noir	Veraison	2012	8.20741098177479	7.31921306063031	0.888197921144479	0.829958569041824	0.0149745918766511	0.148148148148148	FALSE	FALSE
M10	GSM2627836	Pinot noir	Veraison	2012	7.27758296788217	7.31921306063031	-0.0416300927481416	-0.0389003975170369	3.28965418909455e-05	0.148148148148148	FALSE	FALSE
M10	GSM2627837	Pinot noir	Veraison	2012	7.86506870755743	7.31921306063031	0.545855646927119	0.510063760387181	0.00565576173174592	0.148148148148148	FALSE	FALSE
M10	GSM2627850	Pinot noir	Harvest	2012	3.80264252591537	2.47166377864902	1.33097874726635	1.24370614950648	0.0336261953547878	0.148148148148148	FALSE	FALSE
M10	GSM2627851	Pinot noir	Harvest	2012	3.60692554935411	2.47166377864902	1.13526177070509	1.06082238234491	0.0244640027583464	0.148148148148148	FALSE	FALSE
M10	GSM2627852	Pinot noir	Harvest	2012	2.8015140034359	2.47166377864902	0.329850224786882	0.308221865920933	0.00206523301373438	0.148148148148148	FALSE	FALSE
M10	GSM2627853	Pinot noir	FruitSet	2013	-5.97547693760233	-6.35149438645712	0.37601744885479	0.351361893961824	0.00268380827235739	0.148148148148148	FALSE	FALSE
M10	GSM2627854	Pinot noir	FruitSet	2013	-5.8094159129505	-6.35149438645712	0.54207847350662	0.506534257139684	0.00557775986208808	0.148148148148148	FALSE	FALSE
M10	GSM2627855	Pinot noir	FruitSet	2013	-6.75015531697281	-6.35149438645712	-0.39866093051569	-0.372520637064024	0.00301677445736058	0.148148148148148	FALSE	FALSE
M10	GSM2627862	Pinot noir	Veraison	2013	7.87046572389937	7.28586234854455	0.584603375354822	0.546270790908081	0.00648721254346391	0.148148148148148	FALSE	FALSE
M10	GSM2627863	Pinot noir	Veraison	2013	8.74887456353851	7.28586234854455	1.46301221499396	1.36708215088198	0.0406285566795674	0.148148148148148	FALSE	FALSE
M10	GSM2627864	Pinot noir	Veraison	2013	7.53604476280542	7.28586234854455	0.250182414260871	0.233777892963122	0.0011880892008321	0.148148148148148	FALSE	FALSE
M10	GSM2627883	Pinot noir	Harvest	2013	0.687412490525778	2.43831306656325	-1.75090057603748	-1.6360936025949	0.0581913538359118	0.148148148148148	FALSE	FALSE
M10	GSM2627884	Pinot noir	Harvest	2013	1.72592683405591	2.43831306656325	-0.712386232507344	-0.665674895270009	0.00963311013462473	0.148148148148148	FALSE	FALSE
M10	GSM2627885	Pinot noir	Harvest	2013	0.591517077053733	2.43831306656325	-1.84679598950952	-1.72570113065618	0.0647400954858269	0.148148148148148	FALSE	FALSE
M10	GSM2627886	Pinot noir	FruitSet	2014	-7.55936337288313	-7.06283798980712	-0.496525383076007	-0.463968093845237	0.00467970417622572	0.148148148148148	FALSE	FALSE
M10	GSM2627887	Pinot noir	FruitSet	2014	-6.35061958018538	-7.06283798980712	0.712218409621742	0.665518076571529	0.00962857196181452	0.148148148148148	FALSE	FALSE
M10	GSM2627888	Pinot noir	FruitSet	2014	-6.84584778514718	-7.06283798980712	0.216990204659942	0.202762104558409	0.000893749370542503	0.148148148148148	FALSE	FALSE
M10	GSM2627895	Pinot noir	Veraison	2014	4.28526626802064	6.57451874519455	-2.28925247717391	-2.13914563961431	0.0994770449452371	0.148148148148148	FALSE	TRUE
M10	GSM2627896	Pinot noir	Veraison	2014	5.8990474584154	6.57451874519455	-0.675471286779147	-0.631180471444571	0.00866062581593458	0.148148148148148	FALSE	FALSE
M10	GSM2627897	Pinot noir	Veraison	2014	5.84902102921449	6.57451874519455	-0.725497715980057	-0.677926655606272	0.00999096848655445	0.148148148148148	FALSE	FALSE
M10	GSM2627919	Pinot noir	Harvest	2014	2.40018221221553	1.72696946321325	0.673212749002278	0.629070026534947	0.00860280648444956	0.148148148148148	FALSE	FALSE
M10	GSM2627920	Pinot noir	Harvest	2014	1.64409910092342	1.72696946321325	-0.0828703622898322	-0.077436532629374	0.000130356882296959	0.148148148148148	FALSE	FALSE
M10	GSM2627921	Pinot noir	Harvest	2014	2.65061913179682	1.72696946321325	0.923649668583568	0.86308573684319	0.0161938475900468	0.148148148148148	FALSE	FALSE
M2	GSM2627691	Cabernet Sauvignon	FruitSet	2012	-11.4950181766504	-5.4060825302853	-6.0889356463651	-1.47653549380581	0.0473947187927908	0.148148148148148	FALSE	FALSE
M2	GSM2627692	Cabernet Sauvignon	FruitSet	2012	-10.9593836284305	-5.40608253028531	-5.55330109814519	-1.34664687811196	0.0394229959636671	0.148148148148149	FALSE	FALSE
M2	GSM2627693	Cabernet Sauvignon	FruitSet	2012	-12.2191548541194	-5.40608253028527	-6.81307232383413	-1.6521349037434	0.0593380378297221	0.148148148148149	FALSE	FALSE
M2	GSM2627709	Cabernet Sauvignon	Veraison	2012	-14.9145019286093	-15.6426599398188	0.728158011209548	0.176574562631776	0.000677795134100067	0.148148148148148	FALSE	FALSE
M2	GSM2627711	Cabernet Sauvignon	Veraison	2012	-14.6028683344517	-15.6426599398188	1.03979160536714	0.252144102130958	0.0013821010486832	0.148148148148148	FALSE	FALSE
M2	GSM2627713	Cabernet Sauvignon	Veraison	2012	-13.8679179207187	-15.6426599398188	1.77474201910014	0.430365787346478	0.00402640675909465	0.148148148148148	FALSE	FALSE
M2	GSM2627739	Cabernet Sauvignon	Harvest	2012	-13.9457238784344	-14.8077471452469	0.862023266812477	0.209036196776835	0.000949915903541826	0.148148148148148	FALSE	FALSE
M2	GSM2627740	Cabernet Sauvignon	Harvest	2012	-13.7339294538867	-14.8077471452469	1.07381769136016	0.260395252512877	0.00147403668546185	0.148148148148148	FALSE	FALSE
M2	GSM2627741	Cabernet Sauvignon	Harvest	2012	-13.9996865626563	-14.8077471452469	0.808060582590564	0.195950524136781	0.000834708867597377	0.148148148148148	FALSE	FALSE
M2	GSM2627742	Cabernet Sauvignon	FruitSet	2013	-11.9387466991214	-5.48584495560465	-6.45290174351675	-1.56479539540409	0.0532301006408223	0.148148148148148	FALSE	FALSE
M2	GSM2627743	Cabernet Sauvignon	FruitSet	2013	-12.6793565101932	-5.48584495560465	-7.19351155458855	-1.74438945528894	0.0661498819939837	0.148148148148148	FALSE	FALSE
M2	GSM2627744	Cabernet Sauvignon	FruitSet	2013	-12.1945360368005	-5.48584495560465	-6.70869108119585	-1.6268229906942	0.0575337618054611	0.148148148148148	FALSE	FALSE
M2	GSM2627754	Cabernet Sauvignon	Veraison	2013	-14.2568216956905	-15.7224223651382	1.4656006694477	0.355400604287376	0.00274586064190938	0.148148148148148	FALSE	FALSE
M2	GSM2627755	Cabernet Sauvignon	Veraison	2013	-14.9181610179646	-15.7224223651382	0.804261347173603	0.195029229140699	0.00082687826563511	0.148148148148148	FALSE	FALSE
M2	GSM2627756	Cabernet Sauvignon	Veraison	2013	-14.4604766676407	-15.7224223651382	1.2619456974975	0.306015323831339	0.00203576909607825	0.148148148148148	FALSE	FALSE
M2	GSM2627781	Cabernet Sauvignon	Harvest	2013	-13.2647462440668	-14.8875095705662	1.62276332649943	0.393511738139846	0.00336633669682267	0.148148148148148	FALSE	FALSE
M2	GSM2627782	Cabernet Sauvignon	Harvest	2013	-13.0782525777954	-14.8875095705662	1.80925699277083	0.438735490469054	0.00418453979558958	0.148148148148148	FALSE	FALSE
M2	GSM2627783	Cabernet Sauvignon	Harvest	2013	-12.8295508585257	-14.8875095705662	2.05795871204053	0.499044374845498	0.0054140280014116	0.148148148148148	FALSE	FALSE
M2	GSM2627784	Cabernet Sauvignon	FruitSet	2014	12.7068071886303	-0.848720032596191	13.5555272212265	3.28714544574638	0.234898373510677	0.148148148148148	TRUE	TRUE
M2	GSM2627785	Cabernet Sauvignon	FruitSet	2014	12.7958351944988	-0.848720032596191	13.644555227095	3.30873427805504	0.237993967886443	0.148148148148148	TRUE	TRUE
M2	GSM2627786	Cabernet Sauvignon	FruitSet	2014	10.7616109667279	-0.848720032596194	11.6103309993241	2.81544539324698	0.172320277442514	0.148148148148148	FALSE	TRUE
M2	GSM2627793	Cabernet Sauvignon	Veraison	2014	-13.2824033246184	-11.0852974421298	-2.19710588248865	-0.532786846101858	0.00617090920389489	0.148148148148148	FALSE	FALSE
M2	GSM2627794	Cabernet Sauvignon	Veraison	2014	-13.9437827562891	-11.0852974421298	-2.85848531415935	-0.693167947570368	0.0104452565986721	0.148148148148148	FALSE	FALSE
M2	GSM2627795	Cabernet Sauvignon	Veraison	2014	-13.1042055952774	-11.0852974421298	-2.01890815314765	-0.489574815696403	0.00521051087313406	0.148148148148148	FALSE	FALSE
M2	GSM2627820	Cabernet Sauvignon	Harvest	2014	-12.8461748224591	-10.2503846475578	-2.59579017490133	-0.629465731010355	0.00861363275035653	0.148148148148148	FALSE	FALSE
M2	GSM2627821	Cabernet Sauvignon	Harvest	2014	-13.2012555125929	-10.2503846475578	-2.95087086503513	-0.715570967228544	0.0111313436769651	0.148148148148148	FALSE	FALSE
M2	GSM2627822	Cabernet Sauvignon	Harvest	2014	-12.9376041796953	-10.2503846475578	-2.68721953213753	-0.651636878641992	0.00923110046970171	0.148148148148148	FALSE	FALSE
M2	GSM2627823	Pinot noir	FruitSet	2012	11.3226623405649	10.1522319881718	1.17043035239313	0.283823324585106	0.00175121042562049	0.148148148148148	FALSE	FALSE
M2	GSM2627824	Pinot noir	FruitSet	2012	11.3952246605911	10.1522319881718	1.24299267241933	0.301419312989999	0.00197507830963833	0.148148148148148	FALSE	FALSE
M2	GSM2627825	Pinot noir	FruitSet	2012	10.8721489095361	10.1522319881718	0.719916921364331	0.174576140843336	0.000662539759820704	0.148148148148148	FALSE	FALSE
M2	GSM2627835	Pinot noir	Veraison	2012	10.5412585914563	9.72455066470839	0.816707926747912	0.198047460500873	0.000852669491540108	0.148148148148148	FALSE	FALSE
M2	GSM2627836	Pinot noir	Veraison	2012	11.2579471724373	9.72455066470839	1.53339650772891	0.371840745449695	0.00300577260818663	0.148148148148148	FALSE	FALSE
M2	GSM2627837	Pinot noir	Veraison	2012	10.9185904597099	9.72455066470839	1.19403979500151	0.289548492664532	0.00182257238270223	0.148148148148148	FALSE	FALSE
M2	GSM2627850	Pinot noir	Harvest	2012	8.91548706222656	7.02450681773139	1.89098024449517	0.458552957568129	0.00457110467161908	0.148148148148148	FALSE	FALSE
M2	GSM2627851	Pinot noir	Harvest	2012	9.11972514524934	7.02450681773139	2.09521832751795	0.508079639452181	0.00561184608751866	0.148148148148148	FALSE	FALSE
M2	GSM2627852	Pinot noir	Harvest	2012	8.52953996196751	7.02450681773139	1.50503314423612	0.364962776071612	0.0028956049547369	0.148148148148148	FALSE	FALSE
M2	GSM2627853	Pinot noir	FruitSet	2013	12.0241790040974	10.0724695628524	1.95170944124499	0.47327947460152	0.00486942306693677	0.148148148148148	FALSE	FALSE
M2	GSM2627854	Pinot noir	FruitSet	2013	11.229657366168	10.0724695628524	1.15718780331559	0.280612074725186	0.00171180731481681	0.148148148148148	FALSE	FALSE
M2	GSM2627855	Pinot noir	FruitSet	2013	12.1312204602427	10.0724695628524	2.05875089739029	0.499236475707542	0.00541819692775842	0.148148148148148	FALSE	FALSE
M2	GSM2627862	Pinot noir	Veraison	2013	11.1647522614061	9.64478823938903	1.51996402201707	0.368583436935455	0.00295334239093809	0.148148148148148	FALSE	FALSE
M2	GSM2627863	Pinot noir	Veraison	2013	10.4863201705243	9.64478823938903	0.841531931135273	0.204067153548247	0.000905291372984431	0.148148148148148	FALSE	FALSE
M2	GSM2627864	Pinot noir	Veraison	2013	11.3760822756274	9.64478823938903	1.73129403623837	0.419829875562296	0.00383167661770985	0.148148148148148	FALSE	FALSE
M2	GSM2627883	Pinot noir	Harvest	2013	7.57928973668489	6.94474439241202	0.634545344272865	0.153873973657027	0.00051472173410877	0.148148148148148	FALSE	FALSE
M2	GSM2627884	Pinot noir	Harvest	2013	7.98238237979767	6.94474439241202	1.03763798738564	0.251621860876581	0.00137638175806508	0.148148148148148	FALSE	FALSE
M2	GSM2627885	Pinot noir	Harvest	2013	7.34544056328348	6.94474439241202	0.400696170871455	0.0971667550595603	0.000205247354104448	0.148148148148148	FALSE	FALSE
M2	GSM2627886	Pinot noir	FruitSet	2014	12.2653507007201	14.7095944858609	-2.44424378514076	-0.592716513013087	0.00763723619126941	0.148148148148148	FALSE	FALSE
M2	GSM2627887	Pinot noir	FruitSet	2014	12.8351703667133	14.7095944858609	-1.87442411914756	-0.454538182550718	0.0044914121607937	0.148148148148148	FALSE	FALSE
M2	GSM2627888	Pinot noir	FruitSet	2014	10.7272743020215	14.7095944858609	-3.98232018383936	-0.96569210788889	0.0202730705921497	0.148148148148148	FALSE	FALSE
M2	GSM2627895	Pinot noir	Veraison	2014	11.814436219697	14.2819131623975	-2.46747694270048	-0.598350433908701	0.00778311395127677	0.148148148148148	FALSE	FALSE
M2	GSM2627896	Pinot noir	Veraison	2014	11.3515988515095	14.2819131623975	-2.93031431088798	-0.710586108857324	0.0109767960456738	0.148148148148148	FALSE	FALSE
M2	GSM2627897	Pinot noir	Veraison	2014	12.0427701971169	14.2819131623975	-2.23914296528058	-0.54298062189507	0.00640930338594688	0.148148148148148	FALSE	FALSE
M2	GSM2627919	Pinot noir	Harvest	2014	9.0039472244917	11.5818693154205	-2.57792209092878	-0.625132812792124	0.00849545725281289	0.148148148148148	FALSE	FALSE
M2	GSM2627920	Pinot noir	Harvest	2014	9.00534950459899	11.5818693154205	-2.57651981082149	-0.624792767097618	0.00848621743081517	0.148148148148148	FALSE	FALSE
M2	GSM2627921	Pinot noir	Harvest	2014	9.17219999839153	11.5818693154205	-2.40966931702895	-0.584332382795349	0.00742270290398459	0.148148148148148	FALSE	FALSE
M3	GSM2627691	Cabernet Sauvignon	FruitSet	2012	9.18384672022022	8.77664998267165	0.407196737548573	0.129296495735848	0.000363425734990655	0.148148148148148	FALSE	FALSE
M3	GSM2627692	Cabernet Sauvignon	FruitSet	2012	9.09020041497473	8.77664998267164	0.313550432303086	0.0995611418139451	0.00021548741215862	0.148148148148149	FALSE	FALSE
M3	GSM2627693	Cabernet Sauvignon	FruitSet	2012	8.27738814896162	8.77664998267164	-0.49926183371002	-0.158529770994688	0.000546341049818005	0.148148148148149	FALSE	FALSE
M3	GSM2627709	Cabernet Sauvignon	Veraison	2012	7.46499541101757	8.50854122090887	-1.0435458098913	-0.33135534722372	0.00238687752464678	0.148148148148148	FALSE	FALSE
M3	GSM2627711	Cabernet Sauvignon	Veraison	2012	7.2038890305124	8.50854122090886	-1.30465219039646	-0.414264017408143	0.00373075382867684	0.148148148148148	FALSE	FALSE
M3	GSM2627713	Cabernet Sauvignon	Veraison	2012	5.89984030708903	8.50854122090885	-2.60870091381982	-0.828336416962509	0.0149161134710063	0.148148148148148	FALSE	FALSE
M3	GSM2627739	Cabernet Sauvignon	Harvest	2012	7.00819729936455	2.12192987459836	4.88626742476619	1.55152828348762	0.0523313046622183	0.148148148148148	FALSE	FALSE
M3	GSM2627740	Cabernet Sauvignon	Harvest	2012	5.64738753861467	2.12192987459837	3.5254576640163	1.11943264714399	0.027241944597648	0.148148148148148	FALSE	FALSE
M3	GSM2627741	Cabernet Sauvignon	Harvest	2012	6.45114447118587	2.12192987459837	4.3292145965875	1.37464823514328	0.0410795167474464	0.148148148148148	FALSE	FALSE
M3	GSM2627742	Cabernet Sauvignon	FruitSet	2013	6.59093932483327	4.66375068023378	1.92718864459949	0.611936971471707	0.00814058384899922	0.148148148148148	FALSE	FALSE
M3	GSM2627743	Cabernet Sauvignon	FruitSet	2013	6.10027620266781	4.66375068023378	1.43652552243403	0.456137534902702	0.00452307501624161	0.148148148148148	FALSE	FALSE
M3	GSM2627744	Cabernet Sauvignon	FruitSet	2013	6.33998612922058	4.66375068023378	1.6762354489868	0.532252225022668	0.00615853110959958	0.148148148148148	FALSE	FALSE
M3	GSM2627754	Cabernet Sauvignon	Veraison	2013	7.36888137284831	4.39564191847101	2.9732394543773	0.944087727099466	0.0193761225317356	0.148148148148148	FALSE	FALSE
M3	GSM2627755	Cabernet Sauvignon	Veraison	2013	7.35019058389475	4.39564191847101	2.95454866542374	0.938152872294925	0.0191332785172874	0.148148148148148	FALSE	FALSE
M3	GSM2627756	Cabernet Sauvignon	Veraison	2013	7.6362229326012	4.39564191847101	3.24058101413019	1.02897624327153	0.0230172197655912	0.148148148148148	FALSE	FALSE
M3	GSM2627781	Cabernet Sauvignon	Harvest	2013	-11.4573408562919	-1.99096942783949	-9.46637142845241	-3.0058410104203	0.196414786520098	0.148148148148148	TRUE	TRUE
M3	GSM2627782	Cabernet Sauvignon	Harvest	2013	-11.6562094877263	-1.99096942783949	-9.66524005988681	-3.06898743273952	0.204753997006807	0.148148148148148	TRUE	TRUE
M3	GSM2627783	Cabernet Sauvignon	Harvest	2013	-11.7038905365361	-1.99096942783949	-9.71292110869661	-3.08412751603496	0.206779185547043	0.148148148148148	TRUE	TRUE
M3	GSM2627784	Cabernet Sauvignon	FruitSet	2014	-12.4858198604754	-10.5789253541023	-1.90689450637312	-0.605493007867171	0.00797003875165291	0.148148148148148	FALSE	FALSE
M3	GSM2627785	Cabernet Sauvignon	FruitSet	2014	-12.3772416669154	-10.5789253541023	-1.79831631281312	-0.571016356543406	0.00708825390087188	0.148148148148148	FALSE	FALSE
M3	GSM2627786	Cabernet Sauvignon	FruitSet	2014	-12.135149487078	-10.5789253541023	-1.55622413297572	-0.494145233541605	0.00530825025721493	0.148148148148148	FALSE	FALSE
M3	GSM2627793	Cabernet Sauvignon	Veraison	2014	-12.1370066147732	-10.8470341158651	-1.28997249890815	-0.40960279964066	0.00364727072768407	0.148148148148148	FALSE	FALSE
M3	GSM2627794	Cabernet Sauvignon	Veraison	2014	-12.1316085941802	-10.8470341158651	-1.28457447831515	-0.40788877523372	0.0036168098469927	0.148148148148148	FALSE	FALSE
M3	GSM2627795	Cabernet Sauvignon	Veraison	2014	-12.4839573584654	-10.8470341158651	-1.63692324260035	-0.519769486197173	0.00587305040829724	0.148148148148148	FALSE	FALSE
M3	GSM2627820	Cabernet Sauvignon	Harvest	2014	-11.8632380631523	-17.2336454621755	5.37040739902325	1.70525643586412	0.0632152067838261	0.148148148148148	FALSE	FALSE
M3	GSM2627821	Cabernet Sauvignon	Harvest	2014	-12.0194348310432	-17.2336454621755	5.21421063113235	1.6556595386612	0.0595914893034746	0.148148148148148	FALSE	FALSE
M3	GSM2627822	Cabernet Sauvignon	Harvest	2014	-11.7146705806653	-17.2336454621755	5.51897488151025	1.75243081889457	0.0667611690219889	0.148148148148148	FALSE	FALSE
M3	GSM2627823	Pinot noir	FruitSet	2012	10.0018648047355	8.85975578346165	1.14210902127385	0.362651958087932	0.00285905310228286	0.148148148148148	FALSE	FALSE
