GeneID	GSM2627691	GSM2627692	GSM2627693	GSM2627709	GSM2627711	GSM2627713	GSM2627739	GSM2627740	GSM2627741	GSM2627742	GSM2627743	GSM2627744	GSM2627754	GSM2627755	GSM2627756	GSM2627781	GSM2627782	GSM2627783	GSM2627784	GSM2627785	GSM2627786	GSM2627793	GSM2627794	GSM2627795	GSM2627820	GSM2627821	GSM2627822	GSM2627823	GSM2627824	GSM2627825	GSM2627835	GSM2627836	GSM2627837	GSM2627850	GSM2627851	GSM2627852	GSM2627853	GSM2627854	GSM2627855	GSM2627862	GSM2627863	GSM2627864	GSM2627883	GSM2627884	GSM2627885	GSM2627886	GSM2627887	GSM2627888	GSM2627895	GSM2627896	GSM2627897	GSM2627919	GSM2627920	GSM2627921
VIT_03s0097g00300	0.00197185	0	0.000171675	0	0	0	0	0	0.000208854	0	0	6.77e-05	0	0	0.000308762	0	0.0866806	0	0	0.0593631	0.0627931	0	0	0	0	0	0	0	0	0	0	0	0	0.000136078	0	0	0.0817989	0.106739	0	0	0	0	0	0	0.00020197	0	0	0	0	0	0	0	0	0
VIT_03s0097g00330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00350	0	0	2.5e-05	0	0	0	0	0.0426914	0	0.0493192	0	9.81e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034134	0	0	0	0	0	0	0	1.95e-05	0	0	0.0116386	0.0782573	0	0	0	0	0	0	2.83e-05	0	0	0	0	0	0	0	0	0
VIT_03s0097g00360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00380	1.5794	2.41597	2.64179	1.23113	1.61096	1.07672	0.826857	0.663403	0.470414	2.92023	1.04715	2.39121	0.670701	1.1201	0.164219	0.457376	0.387562	0.385515	0.453409	1.13863	0.708937	1.5502	1.33863	0.514647	0.360302	0.424501	0.831004	2.35246	1.95297	1.75585	1.09822	0.501946	0.969219	0.641023	0.784874	0.705116	1.83324	1.59446	1.54442	0.364164	0	0.508568	0.775339	0.313642	1.2387	1.59567	0.515505	1.56268	0.758337	0.409069	0.625034	1.07389	1.06424	0.215438
VIT_03s0097g00390	0	0	0	0	0	0	0	0	0	0.112501	0.0532597	0	0	0	0	0	0	0	0.0358395	0	0	0	0	0.0348817	0	0	0	0	0	0	0	0	0	0	0	0	0.0959039	0.0914442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00460	0	0.325582	0.341068	1.09227	1.07413	0.912165	1.44503	3.86936	2.24226	0.187395	0.352237	0.29977	1.08096	1.78209	1.38583	3.09058	2.46299	2.37313	1.06607	1.75699	0.997157	0.575653	0.876847	0.87537	6.2538	5.43243	5.15409	1.0845	0.53129	0.749236	1.50706	2.14084	2.35464	4.70207	4.26067	3.00668	1.39224	1.319	1.78009	3.19728	4.20877	2.28631	5.631	5.43827	6.55345	1.23252	1.31265	0.670248	0.933932	1.4678	1.92784	5.12292	4.89389	5.18358
VIT_03s0097g00470	5.26909	6.33707	4.34996	6.61425	6.87199	6.60574	6.02655	5.37234	4.16099	8.13213	7.06607	7.56633	7.63326	6.5962	8.40473	2.9609	3.84591	4.11204	3.10368	4.03494	3.69373	8.71328	8.35478	5.9978	3.62623	4.25547	3.83158	3.09308	4.88243	3.63674	6.65262	6.67291	4.96768	2.14243	2.14735	1.79251	5.79626	4.46447	5.2009	2.79283	3.02267	7.53006	1.80308	1.26454	1.44138	3.4744	3.86872	5.15783	5.31623	4.09025	4.1875	2.46686	2.3506	2.24419
VIT_03s0097g00490	1.78373	1.82939	2.50009	0.914391	0.73897	0.839273	0.867761	1.16438	0.314179	1.77927	2.00937	1.77089	0.822136	1.39091	0.964287	0.607702	0.57109	0.672802	2.38407	3.10595	2.50938	1.45407	1.10841	1.27497	0.656135	0.362065	0.625048	2.08653	2.16939	2.63971	1.65893	1.62659	1.23578	1.23883	1.36926	0.916576	1.39978	1.41814	1.80657	1.09767	0.961182	1.55832	0.969178	1.26029	1.30307	2.69837	1.71288	2.91752	1.64275	1.30596	1.70889	1.52138	1.48506	1.28609
VIT_03s0097g00510	18.5706	14.4317	14.5393	24.9009	31.8486	40.9591	8.34367	8.37047	9.37086	18.0341	23.8826	29.5428	25.3767	22.5495	26.4134	15.2108	14.6382	12.281	14.0833	13.363	14.7843	28.8398	24.6511	26.3445	25.2027	21.4299	22.5034	20.0984	20.5547	23.364	21.5807	34.5981	23.1085	14.8466	12.95	12.4653	35.5438	32.464	45.7554	25.489	25.5227	20.9091	11.1355	14.1289	11.2713	12.5363	15.6559	13.2716	28.6977	23.3867	27.0016	11.9996	10.8032	13.0118
VIT_03s0097g00520	6.59312	6.00955	4.55034	0.739394	0.487356	2.12806	2.77533	2.93178	2.86122	6.3623	3.57163	5.47832	2.70614	1.52625	0.701489	2.75753	3.31191	2.3431	2.55446	2.57415	2.63683	2.07444	1.27218	4.2746	4.16264	3.54828	2.38979	5.76933	4.9974	5.14473	0.840706	0.841062	1.2642	1.7209	1.83788	1.36615	3.7415	3.56601	2.99734	0.441032	0.573955	0.608339	2.24665	1.6619	2.74787	2.41584	2.53522	2.52331	1.02069	1.05468	0.732549	1.26167	1.83843	1.56557
VIT_03s0097g00530	67.2296	62.6427	52.9024	35.9253	35.9209	31.6917	80.3775	65.252	84.4442	32.3111	29.5667	33.6789	31.8458	35.5989	31.9662	87.847	94.5784	98.669	24.9804	23.1737	24.7585	32.0904	31.0204	35.5902	75.543	65.9677	73.0363	80.712	59.6613	87.4849	32.3604	32.0854	34.3994	56.6036	53.2949	62.6998	35.9465	33.3114	34.6487	28.4021	23.2772	27.8151	81.7402	72.1915	80.957	24.5446	20.2981	23.4731	25.8836	27.5893	25.9157	70.9814	76.5841	69.1484
VIT_03s0097g00540	0	47.8345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_03s0097g00550	9.79341	9.73221	10.4396	17.5384	20.7553	21.1213	26.5092	17.9161	27.3372	16.611	17.3684	16.1397	14.4936	13.204	12.6908	26.8406	30.631	29.9417	15.3043	16.059	15.3939	17.6675	17.2774	16.2887	23.5956	22.9622	25.1996	11.8689	12.0086	11.9572	13.5	14.9528	13.5422	20.1752	19.4575	22.1997	19.5273	20.2516	23.8224	13.876	9.51843	12.945	23.1769	22.372	24.3042	16.0039	10.5407	16.7255	16.3068	17.23	16.5558	20.8787	20.8514	20.2681
VIT_03s0097g00560	21.6737	24.4191	16.8177	37.5421	26.4729	27.8622	44.7577	34.3129	71.1884	29.5168	20.8407	29.6218	22.9859	22.7193	24.4671	53.0887	49.9035	54.8005	48.425	35.2844	48.1582	22.1176	21.8519	19.9295	67.1083	64.7835	65.8997	13.959	24.1419	12.7875	30.4468	29.014	29.2587	47.4359	49.7393	46.5709	27.2541	15.3421	19.7454	40.2612	40.6739	44.5174	37.9195	31.9368	34.1588	32.505	59.6029	34.8795	27.325	25.0907	25.7715	35.1261	38.0615	38.7931
VIT_03s0097g00570	47.228	59.2971	40.4521	109.609	99.8816	93.4155	159.993	98.4111	202.37	121.001	88.3477	122.241	88.3335	74.5684	91.151	179.571	178.442	205.062	209.601	245.03	204.868	121.201	98.9725	100.532	152.301	164.116	166.406	36.2252	39.5652	40.6867	110.564	118.14	113.965	134.714	133.666	155.202	124.647	80.721	83.8839	126.504	99.9462	151.251	194.3	177.707	201.291	241.118	133.47	216.412	109.509	101.477	99.8975	135.722	153.075	147.884
VIT_03s0097g00580	0	0	0.427865	0	0	0	4.02518	1.6692	6.72121	0	0	0	0	0	0	5.08426	5.02805	6.22109	0	0	0	0	0	0.307861	3.61905	2.33398	1.56831	0	0	0.89608	0	0	0	0.737302	0.444441	0.583612	0	0	0	0	0	0	3.41742	0.977793	3.33868	0	0	0	0	0	0	0.339359	1.99306	0.34085
VIT_03s0097g00590	49.833	48.5721	41.0533	52.0965	49.4116	47.8336	53.9252	39.7579	54.9912	41.5718	42.8139	39.9687	37.0662	41.9352	43.1129	50.5913	45.8063	48.814	32.651	33.6777	32.2626	40.8042	44.6958	50.8398	44.0674	47.4545	45.6142	33.241	49.7195	31.3175	44.1537	37.4205	44.8671	38.6915	41.7925	35.3847	33.9851	34.033	32.9138	41.9071	41.02	39.8862	39.5156	39.4013	36.4661	30.255	33.5371	31.8381	42.4813	42.57	38.8069	37.1419	35.5718	35.1213
VIT_03s0097g00600	29.1968	31.3728	22.1861	24.3941	26.1864	28.6217	22.7843	24.4201	22.3887	38.716	31.1943	37.0644	39.5177	36.1566	38.0864	23.7884	25.2561	23.2864	33.486	34.6328	34.2666	33.9758	28.6532	26.2702	20.964	20.4316	22.9015	29.8869	32.0271	30.1392	18.7504	22.1137	17.1022	12.2115	12.5422	11.8008	33.2355	28.2516	29.7752	19.8312	23.1282	25.7466	16.1268	15.1785	19.5097	35.6605	30.3055	27.1033	26.5696	22.0181	22.3274	10.7562	11.2185	11.5
VIT_03s0097g00610	0	0.683579	0	0.33969	0.358368	0	0	0	0	1.09301	0.35148	0.743504	0.0190845	0.0503114	0	0	0	0	2.29209	2.50142	1.278	0.382815	0.364248	0.509367	0	0	0	0.252279	0	0.260183	0.586342	0.425375	0.438925	0	0	0	2.25905	2.13792	2.43463	0.89227	0.631977	1.40746	0	0.52211	0	1.98615	1.02033	2.47013	0.699155	1.14657	0.883421	0	0	0
VIT_03s0097g00620	39.9335	42.8866	35.5077	48.1689	48.6082	48.0918	12.2018	15.085	9.46631	50.6325	56.0464	48.4765	45.378	46.2726	47.3382	12.128	10.7861	11.5766	40.7577	48.2943	43.241	44.4973	43.8684	46.663	14.889	13.061	13.7413	32.6924	31.6571	34.8656	31.319	27.8744	30.6128	14.1584	12.3828	12.1688	44.5889	45.3751	45.261	29.9244	22.5169	29.1009	12.2682	12.2976	11.7751	42.9024	27.483	47.4035	28.0562	27.5599	27.9697	13.2829	12.7799	13.4261
VIT_03s0097g00660	36.7718	36.6596	31.1725	20.3099	23.285	23.1985	50.5319	45.0711	54.838	32.3296	27.9024	27.8227	25.3506	29.8667	25.2919	55.2193	50.433	60.1011	23.5731	22.1617	23.6069	30.9616	30.2691	29.9372	40.5682	44.5563	42.2316	31.2786	28.9907	31.1779	20.5836	18.7768	20.4228	26.3427	26.2473	29.688	27.0388	26.678	29.0176	23.7967	24.1534	22.9791	38.7796	36.3985	39.1446	23.6052	25.8939	23.5101	26.1938	22.7633	23.1333	28.7184	32.0882	30.4005
VIT_03s0097g00670	30.0068	31.2704	26.5016	22.9674	22.2127	23.1003	33.0315	27.1977	33.0376	35.2267	34.7436	32.9738	22.6878	22.5107	20.7499	27.8816	26.423	29.8183	38.6311	43.0332	36.1929	24.9273	24.6582	26.2598	26.7714	27.2287	29.6536	32.6022	28.4284	31.6455	26.289	28.3206	27.0584	30.1326	30.0379	29.4088	39.5266	40.1169	42.5453	29.1215	23.4232	30.0485	31.7038	32.1511	29.8149	39.2423	31.7376	40.9174	29.7613	27.623	30.7954	26.0571	27.2508	26.4384
