Module	TermID	Background_N_T005	Module_n_T005	Term_background_K_T005	Overlap_k_T005	Tested_T005	p_value_T005	FDR_global_module_terms_T005	Background_N_ontology_checked	Module_n_ontology_checked	Term_background_K_ontology_checked	Overlap_k_ontology_checked	Tested_ontology_checked	p_value_ontology_checked	FDR_global_module_terms_ontology_checked	Change	Global_FDR05_T005	Global_FDR05_ontology_checked	Significance_changed
M5	GO:0060900	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0060918	519	12	8	0	TRUE	1	1	519	12	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0060919	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0060964	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0060966	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0060992	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061008	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061013	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061014	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061024	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061025	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061053	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061061	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061077	519	12	2	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0061134	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061135	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061136	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061157	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061158	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061371	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061458	519	12	54	0	TRUE	1	1	519	12	54	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0061564	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061572	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061624	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0061630	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061635	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061640	519	12	7	0	TRUE	1	1	519	12	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0061649	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061659	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061687	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061695	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0061919	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0062012	519	12	6	0	TRUE	1	1	519	12	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0062013	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0062014	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0065001	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0065002	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0065003	519	12	12	0	TRUE	1	1	519	12	12	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0065007	519	12	233	5	TRUE	0.695220300219125	1	519	12	233	5	TRUE	0.695220300219125	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0065008	519	12	68	2	TRUE	0.480978449491953	1	519	12	68	2	TRUE	0.480978449491953	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0065009	519	12	24	1	TRUE	0.43696531914367	1	519	12	24	1	TRUE	0.43696531914367	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070001	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070008	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070013	519	12	22	0	TRUE	1	1	519	12	22	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070034	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070042	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070085	519	12	3	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070141	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070161	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070201	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070206	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070208	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070279	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070324	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070370	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070384	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070401	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070403	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070404	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070405	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070413	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070417	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070475	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070482	519	12	6	0	TRUE	1	1	519	12	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070484	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070485	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070492	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070509	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070529	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070542	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070546	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070547	519	12	2	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070548	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070566	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070568	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070569	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070574	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070585	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070588	519	12	5	0	TRUE	1	1	519	12	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070592	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070646	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070647	519	12	9	0	TRUE	1	1	519	12	9	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070696	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070727	519	12	10	0	TRUE	1	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0070887	519	12	82	4	TRUE	0.104941794959995	1	519	12	82	4	TRUE	0.104941794959995	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0070918	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070925	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070972	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0070988	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071076	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071103	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071214	519	12	12	0	TRUE	1	1	519	12	12	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071215	519	12	10	0	TRUE	1	1	519	12	10	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071218	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071229	519	12	33	1	TRUE	0.54937156105591	1	519	12	33	1	TRUE	0.54937156105591	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071230	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071236	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071241	519	12	9	1	TRUE	0.191193873637851	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071248	519	12	8	1	TRUE	0.171743626110104	1	519	12	8	1	TRUE	0.171743626110104	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071249	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071281	519	12	6	0	TRUE	1	1	519	12	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071289	519	12	1	1	FALSE	NA	NA	519	12	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071300	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071310	519	12	48	1	TRUE	0.692018019150468	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071322	519	12	7	0	TRUE	1	1	519	12	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071324	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071326	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071329	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071331	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071333	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071359	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071365	519	12	7	0	TRUE	1	1	519	12	7	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071367	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071368	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071369	519	12	6	0	TRUE	1	1	519	12	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071370	519	12	5	1	TRUE	0.110791133619787	1	519	12	5	1	TRUE	0.110791133619787	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071383	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071395	519	12	8	0	TRUE	1	1	519	12	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071396	519	12	18	1	TRUE	0.348326863730016	1	519	12	18	1	TRUE	0.348326863730016	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071398	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071407	519	12	5	0	TRUE	1	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071417	519	12	2	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071421	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071423	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071446	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071450	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071451	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071453	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071456	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071462	519	12	8	0	TRUE	1	1	519	12	8	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071466	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071470	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071472	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071478	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071482	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071483	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071484	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071486	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071492	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071495	519	12	41	1	TRUE	0.631603875187643	1	519	12	41	1	TRUE	0.631603875187643	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071496	519	12	19	2	TRUE	0.067365990607628	1	519	12	19	2	TRUE	0.067365990607628	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071497	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071554	519	12	34	0	TRUE	1	1	519	12	34	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071555	519	12	17	0	TRUE	1	1	519	12	17	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071577	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071585	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071614	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071629	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071669	519	12	18	0	TRUE	1	1	519	12	18	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071695	519	12	13	0	TRUE	1	1	519	12	13	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071702	519	12	43	2	TRUE	0.261375512602872	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071704	519	12	237	5	TRUE	0.714196810385794	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071705	519	12	27	0	TRUE	1	1	519	12	27	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071731	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071732	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071805	519	12	6	0	TRUE	1	1	519	12	6	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071806	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071824	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071826	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071840	519	12	78	0	TRUE	1	1	519	12	78	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0071897	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071917	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071918	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0071922	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071923	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0071944	519	12	188	5	TRUE	0.452350890295634	1	519	12	188	5	TRUE	0.452350890295634	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072001	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072189	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072329	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072330	519	12	19	1	TRUE	0.363935801125704	1	519	12	19	1	TRUE	0.363935801125704	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072341	519	12	7	1	TRUE	0.151865473136747	1	519	12	7	1	TRUE	0.151865473136747	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072348	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072350	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072359	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072488	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072490	519	12	5	0	TRUE	1	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0072491	519	12	5	0	TRUE	1	1	519	12	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072521	519	12	5	0	TRUE	1	1	519	12	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072522	519	12	3	0	FALSE	NA	NA	519	12	3	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072523	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072524	519	12	4	0	FALSE	NA	NA	519	12	4	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072525	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072527	519	12	3	1	FALSE	NA	NA	519	12	3	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072528	519	12	2	1	FALSE	NA	NA	519	12	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072529	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072530	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072531	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072585	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072593	519	12	10	0	TRUE	1	1	519	12	10	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072594	519	12	5	0	TRUE	1	1	519	12	5	0	TRUE	1	1	same_counts	FALSE	FALSE	FALSE
M5	GO:0072596	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072598	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072599	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072655	519	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M5	GO:0072657	519	12	2	0	FALSE	NA	NA	519	12	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072662	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072663	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0072686	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0080001	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M5	GO:0080003	519	12	1	0	FALSE	NA	NA	519	12	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
