TermID	TermName	OfficialID	OfficialName	Namespace	Official_is_obsolete	Grapedia_label_says_obsolete	Status	Association_pairs
GO:0004334	GO_MF:fumarylacetoacetase activity	GO:0004334	fumarylacetoacetase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004345	GO_MF:glucose-6-phosphate dehydrogenase activity	GO:0004345	glucose-6-phosphate dehydrogenase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004353	GO_MF:glutamate dehydrogenase [NAD(P)+] activity	GO:0004353	L-glutamate dehydrogenase [NAD(P)+] activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004356	GO_MF:glutamine synthetase activity	GO:0004356	glutamine synthetase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004364	GO_MF:glutathione transferase activity	GO:0004364	glutathione transferase activity	molecular_function	FALSE	FALSE	live_primary_id	10
GO:0004392	GO_MF:heme oxygenase (decyclizing) activity	GO:0004392	heme oxygenase (decyclizing) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004396	GO_MF:hexokinase activity	GO:0004396	hexokinase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004411	GO_MF:homogentisate 1,2-dioxygenase activity	GO:0004411	homogentisate 1,2-dioxygenase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004420	GO_MF:hydroxymethylglutaryl-CoA reductase (NADPH) activity	GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004451	GO_MF:isocitrate lyase activity	GO:0004451	isocitrate lyase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004467	GO_MF:long-chain fatty acid-CoA ligase activity	GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004470	GO_MF:malic enzyme activity	GO:0004470	malic enzyme activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004473	GO_MF:malate dehydrogenase (decarboxylating) (NADP+) activity	GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004475	GO_MF:mannose-1-phosphate guanylyltransferase (GTP) activity	GO:0004475	mannose-1-phosphate guanylyltransferase (GTP) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004477	GO_MF:methenyltetrahydrofolate cyclohydrolase activity	GO:0004477	methenyltetrahydrofolate cyclohydrolase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004478	GO_MF:methionine adenosyltransferase activity	GO:0004478	methionine adenosyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004488	GO_MF:methylenetetrahydrofolate dehydrogenase (NADP+) activity	GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004497	GO_MF:monooxygenase activity	GO:0004497	monooxygenase activity	molecular_function	FALSE	FALSE	live_primary_id	20
GO:0004512	GO_MF:inositol-3-phosphate synthase activity	GO:0004512	inositol-3-phosphate synthase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004518	GO_MF:nuclease activity	GO:0004518	nuclease activity	molecular_function	FALSE	FALSE	live_primary_id	4
GO:0004519	GO_MF:endonuclease activity	GO:0004519	endonuclease activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0004520	GO_MF:DNA endonuclease activity	GO:0004520	DNA endonuclease activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004521	GO_MF:RNA endonuclease activity	GO:0004521	RNA endonuclease activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0004525	GO_MF:ribonuclease III activity	GO:0004525	ribonuclease III activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004527	GO_MF:exonuclease activity	GO:0004527	exonuclease activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004536	GO_MF:DNA nuclease activity	GO:0004536	DNA nuclease activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004540	GO_MF:RNA nuclease activity	GO:0004540	RNA nuclease activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0004553	GO_MF:hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	FALSE	FALSE	live_primary_id	12
GO:0004557	GO_MF:alpha-galactosidase activity	GO:0004557	alpha-galactosidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004559	GO_MF:alpha-mannosidase activity	GO:0004559	alpha-mannosidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004565	GO_MF:beta-galactosidase activity	GO:0004565	beta-galactosidase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004567	GO_MF:beta-mannosidase activity	GO:0004567	beta-mannosidase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004576	GO_MF:oligosaccharyl transferase activity	GO:0004576	oligosaccharyl transferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004579	GO_MF:dolichyl-diphosphooligosaccharide-protein glycotransferase activity	GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004601	GO_MF:peroxidase activity	GO:0004601	peroxidase activity	molecular_function	FALSE	FALSE	live_primary_id	9
GO:0004602	GO_MF:glutathione peroxidase activity	GO:0004602	glutathione peroxidase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004611	GO_MF:phosphoenolpyruvate carboxykinase activity	GO:0004611	phosphoenolpyruvate carboxykinase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004615	GO_MF:phosphomannomutase activity	GO:0004615	phosphomannomutase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004620	GO_MF:phospholipase activity	GO:0004620	glycerophospholipase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004630	GO_MF:phospholipase D activity	GO:0004630	D-type glycerophospholipase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004645	GO_MF:1,4-alpha-oligoglucan phosphorylase activity	GO:0004645	1,4-alpha-oligoglucan phosphorylase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004650	GO_MF:polygalacturonase activity	GO:0004650	polygalacturonase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004659	GO_MF:prenyltransferase activity	GO:0004659	prenyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004672	GO_MF:protein kinase activity	GO:0004672	protein kinase activity	molecular_function	FALSE	FALSE	live_primary_id	43
GO:0004674	GO_MF:protein serine/threonine kinase activity	GO:0004674	protein serine/threonine kinase activity	molecular_function	FALSE	FALSE	live_primary_id	36
GO:0004675	GO_MF:transmembrane receptor protein serine/threonine kinase activity	GO:0004675	transmembrane receptor protein serine/threonine kinase activity	molecular_function	FALSE	FALSE	live_primary_id	14
GO:0004683	GO_MF:calmodulin-dependent protein kinase activity	GO:0004683	calcium/calmodulin-dependent protein kinase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004712	GO_MF:protein serine/threonine/tyrosine kinase activity	GO:0004712	protein serine/threonine/tyrosine kinase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004721	GO_MF:phosphoprotein phosphatase activity	GO:0004721	phosphoprotein phosphatase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004722	GO_MF:protein serine/threonine phosphatase activity	GO:0004722	protein serine/threonine phosphatase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004725	GO_MF:protein tyrosine phosphatase activity	GO:0004725	protein tyrosine phosphatase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004743	GO_MF:pyruvate kinase activity	GO:0004743	pyruvate kinase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004745	GO_MF:all-trans-retinol dehydrogenase (NAD+) activity	GO:0004745	all-trans-retinol dehydrogenase (NAD+) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004777	GO_MF:succinate-semialdehyde dehydrogenase (NAD+) activity	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004791	GO_MF:thioredoxin-disulfide reductase (NADPH) activity	GO:0004791	thioredoxin-disulfide reductase (NADPH) activity	molecular_function	FALSE	FALSE	live_primary_id	5
GO:0004805	GO_MF:trehalose-phosphatase activity	GO:0004805	trehalose-phosphatase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004812	GO_MF:aminoacyl-tRNA ligase activity	GO:0004812	aminoacyl-tRNA ligase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004817	GO_MF:cysteine-tRNA ligase activity	GO:0004817	cysteine-tRNA ligase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004838	GO_MF:L-tyrosine:2-oxoglutarate aminotransferase activity	GO:0004838	L-tyrosine:2-oxoglutarate transaminase activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004842	GO_MF:ubiquitin-protein transferase activity	GO:0004842	ubiquitin-protein transferase activity	molecular_function	FALSE	FALSE	live_primary_id	8
GO:0004843	GO_MF:cysteine-type deubiquitinase activity	GO:0004843	cysteine-type deubiquitinase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004852	GO_MF:uroporphyrinogen-III synthase activity	GO:0004852	uroporphyrinogen-III synthase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004857	GO_MF:enzyme inhibitor activity	GO:0004857	enzyme inhibitor activity	molecular_function	FALSE	FALSE	live_primary_id	15
GO:0004864	GO_MF:protein phosphatase inhibitor activity	GO:0004864	protein phosphatase inhibitor activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0004866	GO_MF:endopeptidase inhibitor activity	GO:0004866	endopeptidase inhibitor activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004869	GO_MF:cysteine-type endopeptidase inhibitor activity	GO:0004869	cysteine-type endopeptidase inhibitor activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0004888	GO_MF:transmembrane signaling receptor activity	GO:0004888	transmembrane signaling receptor activity	molecular_function	FALSE	FALSE	live_primary_id	18
GO:0005085	GO_MF:guanyl-nucleotide exchange factor activity	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005096	GO_MF:GTPase activator activity	GO:0005096	GTPase activator activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005102	GO_MF:signaling receptor binding	GO:0005102	signaling receptor binding	molecular_function	FALSE	FALSE	live_primary_id	5
GO:0005198	GO_MF:structural molecule activity	GO:0005198	structural molecule activity	molecular_function	FALSE	FALSE	live_primary_id	8
GO:0005199	GO_MF:structural constituent of cell wall	GO:0005199	structural constituent of cell wall	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005200	GO_MF:structural constituent of cytoskeleton	GO:0005200	structural constituent of cytoskeleton	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005215	GO_MF:transporter activity	GO:0005215	transporter activity	molecular_function	FALSE	FALSE	live_primary_id	93
GO:0005216	GO_MF:monoatomic ion channel activity	GO:0005216	monoatomic ion channel activity	molecular_function	FALSE	FALSE	live_primary_id	5
GO:0005217	GO_MF:intracellularly ligand-gated monoatomic ion channel activity	GO:0005217	intracellularly ligand-gated monoatomic ion channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005221	GO_MF:intracellularly cyclic nucleotide-activated monoatomic cation channel activity	GO:0005221	intracellularly cyclic nucleotide-activated monoatomic cation channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005222	GO_MF:intracellularly cAMP-activated cation channel activity	GO:0005222	intracellularly cAMP-activated cation channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005242	GO_MF:inward rectifier potassium channel activity	GO:0005242	inward rectifier potassium channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005244	GO_MF:voltage-gated monoatomic ion channel activity	GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0005247	GO_MF:voltage-gated chloride channel activity	GO:0005247	voltage-gated chloride channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005249	GO_MF:voltage-gated potassium channel activity	GO:0005249	voltage-gated potassium channel activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0005253	GO_MF:monoatomic anion channel activity	GO:0005253	monoatomic anion channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005254	GO_MF:chloride channel activity	GO:0005254	chloride channel activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005261	GO_MF:monoatomic cation channel activity	GO:0005261	monoatomic cation channel activity	molecular_function	FALSE	FALSE	live_primary_id	4
GO:0005262	GO_MF:calcium channel activity	GO:0005262	calcium channel activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0005267	GO_MF:potassium channel activity	GO:0005267	potassium channel activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0005287	GO_MF:high-affinity basic amino acid transmembrane transporter activity	GO:0005287	high-affinity basic amino acid transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005289	GO_MF:high-affinity L-arginine transmembrane transporter activity	GO:0005289	high-affinity L-arginine transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005290	GO_MF:L-histidine transmembrane transporter activity	GO:0005290	L-histidine transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005292	GO_MF:high-affinity lysine transmembrane transporter activity	GO:0005292	high-affinity lysine transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005310	GO_MF:dicarboxylic acid transmembrane transporter activity	GO:0005310	dicarboxylic acid transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0005313	GO_MF:L-glutamate transmembrane transporter activity	GO:0005313	L-glutamate transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0005315	GO_MF:phosphate transmembrane transporter activity	GO:0005315	phosphate transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0005326	GO_MF:neurotransmitter transmembrane transporter activity	GO:0005326	neurotransmitter transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0005342	GO_MF:organic acid transmembrane transporter activity	GO:0005342	obsolete organic acid transmembrane transporter activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	15
GO:0005345	GO_MF:purine nucleobase transmembrane transporter activity	GO:0005345	purine nucleobase transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005346	GO_MF:purine ribonucleotide transmembrane transporter activity	GO:0005346	purine ribonucleotide transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005347	GO_MF:ATP transmembrane transporter activity	GO:0005347	ATP transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005350	GO_MF:pyrimidine nucleobase transmembrane transporter activity	GO:0005350	pyrimidine nucleobase transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005351	GO_MF:carbohydrate:proton symporter activity	GO:0005351	carbohydrate:proton symporter activity	molecular_function	FALSE	FALSE	live_primary_id	6
GO:0005353	GO_MF:fructose transmembrane transporter activity	GO:0005353	fructose transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005354	GO_MF:galactose transmembrane transporter activity	GO:0005354	galactose transmembrane transporter activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0005355	GO_MF:glucose transmembrane transporter activity	GO:0005355	obsolete glucose transmembrane transporter activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	7
